 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Nov/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"315960 Santa Rita do Sapucaí";3;3;28976,96;24656,93;-;-;4320,03;-;-;9658,99;9658,99;15;5,0;1;33,33
"316070 Santos Dumont";12;12;18156,42;14481,21;-;-;3675,21;-;-;1513,03;1513,03;66;5,5;-;-
"316110 São Francisco";10;10;15088,00;12047,90;-;-;3040,10;-;-;1508,80;1508,80;12;1,2;-;-
"316200 São Gonçalo do Sapucaí";5;5;7596,00;6075,95;-;-;1520,05;-;-;1519,20;1519,20;10;2,0;-;-
"316210 São Gotardo";3;3;4601,60;3689,57;-;-;912,03;-;-;1533,87;1533,87;9;3,0;-;-
"316240 São João da Ponte";16;16;24617,55;19753,39;-;-;4864,16;-;-;1538,60;1538,60;59;3,7;-;-
"316250 São João del Rei";20;20;284981,21;243356,77;-;-;41624,44;-;-;14249,06;14249,06;127;6,3;3;15,00
"316280 São João Evangelista";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;24;6,0;-;-
"316370 São Lourenço";60;60;219464,94;184017,76;-;-;35447,18;-;-;3657,75;3657,75;312;5,2;6;10,00
"316420 São Romão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"316470 São Sebastião do Paraíso";112;112;296302,47;250306,22;-;-;45996,25;-;-;2645,56;2645,56;1013;9,0;21;18,75
"316680 Serra do Salitre";7;7;10580,00;8451,93;-;-;2128,07;-;-;1511,43;1511,43;44;6,3;-;-
"316710 Serro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"316720 Sete Lagoas";18;18;63995,59;57951,52;-;-;6044,07;-;-;3555,31;3555,31;318;17,7;5;27,78
"316800 Taiobeiras";3;3;41544,78;35619,35;-;-;5925,43;-;-;13848,26;13848,26;59;19,7;-;-
"316840 Tarumirim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"316860 Teófilo Otoni";127;127;438355,02;370335,95;-;-;68019,07;-;-;3451,61;3451,61;705;5,6;13;10,24
"316870 Timóteo";8;8;14225,00;11719,39;-;-;2505,61;-;-;1778,13;1778,13;68;8,5;-;-
"316930 Três Corações";26;26;315472,50;268686,08;-;-;46786,42;-;-;12133,56;12133,56;251;9,7;3;11,54
"316940 Três Pontas";18;18;70204,68;59005,90;-;-;11198,78;-;-;3900,26;3900,26;82;4,6;2;11,11
"316990 Ubá";53;53;586647,98;501259,38;-;-;85388,60;-;-;11068,83;11068,83;338;6,4;13;24,53
"317010 Uberaba";45;45;88905,49;74276,71;-;-;14628,78;-;-;1975,68;1975,68;282;6,3;3;6,67
"317020 Uberlândia";193;193;2301053,05;1982160,95;-;-;318892,10;-;-;11922,55;11922,55;2562;13,3;45;23,32
"317040 Unaí";28;28;43165,14;34579,33;-;-;8585,81;-;-;1541,61;1541,61;119;4,3;2;7,14
"317070 Varginha";34;34;223330,99;189415,76;-;-;33915,23;-;-;6568,56;6568,56;525;15,4;12;35,29
"317120 Vespasiano";31;31;51552,68;42050,97;-;-;9501,71;-;-;1662,99;1662,99;218;7,0;6;19,35
"317130 Viçosa";8;8;13788,51;11356,43;-;-;2432,08;-;-;1723,56;1723,56;31;3,9;1;12,50
"317200 Visconde do Rio Branco";9;9;15072,85;12133,36;-;-;2939,49;-;-;1674,76;1674,76;33;3,7;-;-
"320010 Afonso Cláudio";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;11;3,7;-;-
"320040 Anchieta";26;26;39000,00;31095,74;-;-;7904,26;-;-;1500,00;1500,00;46;1,8;1;3,85
"320090 Barra de São Francisco";42;42;65746,01;52977,59;-;-;12768,42;-;-;1565,38;1565,38;118;2,8;1;2,38
"320120 Cachoeiro de Itapemirim";102;102;327257,44;273655,58;-;-;53601,86;-;-;3208,41;3208,41;508;5,0;4;3,92
"320130 Cariacica";1;1;1520,06;1212,18;-;-;307,88;-;-;1520,06;1520,06;11;11,0;-;-
"320150 Colatina";55;55;437191,78;371537,52;-;-;65654,26;-;-;7948,94;7948,94;297;5,4;9;16,36
"320190 Domingos Martins";10;10;15350,31;12302,48;-;-;3047,83;-;-;1535,03;1535,03;35;3,5;2;20,00
"320230 Guaçuí";26;26;390116,53;334666,87;-;-;55449,66;-;-;15004,48;15004,48;281;10,8;11;42,31
"320240 Guarapari";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;4;4,0;-;-
"320245 Ibatiba";7;7;10636,00;8507,93;-;-;2128,07;-;-;1519,43;1519,43;22;3,1;-;-
"320280 Itapemirim";27;27;54731,64;46002,35;-;-;8729,29;-;-;2027,10;2027,10;276;10,2;2;7,41
"320290 Itarana";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"320300 Iúna";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;6;1,5;1;25,00
"320310 Jerônimo Monteiro";6;6;9933,85;8090,44;-;-;1843,41;-;-;1655,64;1655,64;40;6,7;1;16,67
"320316 Laranja da Terra";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"320320 Linhares";73;73;635675,42;541784,02;-;-;93891,40;-;-;8707,88;8707,88;600;8,2;21;28,77
"320340 Mimoso do Sul";10;10;15681,64;12641,54;-;-;3040,10;-;-;1568,16;1568,16;28;2,8;2;20,00
"320350 Montanha";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;11;5,5;-;-
"320370 Muniz Freire";9;9;13884,00;11147,91;-;-;2736,09;-;-;1542,67;1542,67;46;5,1;-;-
"320390 Nova Venécia";10;10;15110,09;12066,12;-;-;3043,97;-;-;1511,01;1511,01;44;4,4;2;20,00
"320435 Rio Bananal";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"320455 Santa Maria de Jetibá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"320460 Santa Teresa";1;1;3582,58;3007,37;-;-;575,21;-;-;3582,58;3582,58;3;3,0;1;100,00
"320470 São Gabriel da Palha";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;23;7,7;-;-
"320490 São Mateus";97;97;881191,19;749200,19;-;-;131991,00;-;-;9084,45;9084,45;714;7,4;14;14,43
"320500 Serra";231;231;1069193,95;917171,79;-;-;152022,16;-;-;4628,55;4628,55;2064;8,9;84;36,36
"320503 Vargem Alta";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;10;3,3;1;33,33
"320506 Venda Nova do Imigrante";1;1;2063,72;1676,91;-;-;386,81;-;-;2063,72;2063,72;3;3,0;-;-
"320520 Vila Velha";95;95;186042,49;155167,89;-;-;30874,60;-;-;1958,34;1958,34;1037;10,9;22;23,16
"320530 Vitória";102;102;446142,41;380292,76;-;-;65849,65;-;-;4373,95;4373,95;1037;10,2;16;15,69
"330010 Angra dos Reis";40;40;61772,75;49550,43;-;-;12222,32;-;-;1544,32;1544,32;306;7,7;3;7,50
"330015 Aperibé";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"330020 Araruama";7;7;22299,84;18680,17;-;-;3619,67;-;-;3185,69;3185,69;91;13,0;3;42,86
"330022 Areal";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"330023 Armação dos Búzios";25;25;38199,80;30599,55;-;-;7600,25;-;-;1527,99;1527,99;130;5,2;3;12,00
"330030 Barra do Piraí";16;16;24356,40;19492,24;-;-;4864,16;-;-;1522,28;1522,28;22;1,4;3;18,75
"330040 Barra Mansa";46;46;81625,84;66734,81;-;-;14891,03;-;-;1774,47;1774,47;594;12,9;7;15,22
"330045 Belford Roxo";191;191;312736,90;254670,99;-;-;58065,91;-;-;1637,37;1637,37;1270;6,6;18;9,42
"330050 Bom Jardim";12;12;18682,05;15033,93;-;-;3648,12;-;-;1556,84;1556,84;26;2,2;1;8,33
"330060 Bom Jesus do Itabapoana";35;35;53451,85;42776,67;-;-;10675,18;-;-;1527,20;1527,20;159;4,5;-;-
"330070 Cabo Frio";17;17;43657,04;36427,78;-;-;7229,26;-;-;2568,06;2568,06;125;7,4;6;35,29
"330100 Campos dos Goytacazes";133;133;574740,58;493346,05;-;-;81394,53;-;-;4321,36;4321,36;1296;9,7;33;24,81
"330110 Cantagalo";6;6;9561,64;7737,58;-;-;1824,06;-;-;1593,61;1593,61;9;1,5;-;-
"330120 Carmo";12;12;18426,08;14747,96;-;-;3678,12;-;-;1535,51;1535,51;46;3,8;-;-
"330130 Casimiro de Abreu";29;29;45134,11;36294,60;-;-;8839,51;-;-;1556,35;1556,35;155;5,3;7;24,14
"330140 Conceição de Macabu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"330150 Cordeiro";9;9;14825,13;12089,04;-;-;2736,09;-;-;1647,24;1647,24;17;1,9;-;-
"330170 Duque de Caxias";940;940;1618602,57;1321490,18;-;-;297112,39;-;-;1721,92;1721,92;6484;6,9;279;29,68
"330185 Guapimirim";7;7;11625,06;9481,51;-;-;2143,55;-;-;1660,72;1660,72;65;9,3;1;14,29
"330190 Itaboraí";55;55;103583,14;84046,45;-;-;19536,69;-;-;1883,33;1883,33;634;11,5;23;41,82
"330210 Itaocara";19;19;32915,27;27123,60;-;-;5791,67;-;-;1732,38;1732,38;75;3,9;1;5,26
"330220 Itaperuna";2;2;38170,44;33006,13;-;-;5164,31;-;-;19085,22;19085,22;62;31,0;1;50,00
"330240 Macaé";49;49;339155,04;288103,72;-;-;51051,32;-;-;6921,53;6921,53;519;10,6;11;22,45
"330250 Magé";76;76;140377,46;115758,45;-;-;24619,01;-;-;1847,07;1847,07;400;5,3;13;17,11
"330270 Maricá";231;231;427943,91;356039,63;-;-;71904,28;-;-;1852,57;1852,57;1324;5,7;36;15,58
"330290 Miguel Pereira";11;11;16920,99;13576,88;-;-;3344,11;-;-;1538,27;1538,27;54;4,9;-;-
"330310 Natividade";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;9;1,5;-;-
"330330 Niterói";334;334;916409,16;768207,81;-;-;148201,35;-;-;2743,74;2743,74;3479;10,4;89;26,65
"330340 Nova Friburgo";61;61;114185,53;95362,31;-;-;18823,22;-;-;1871,89;1871,89;436;7,1;16;26,23
"330350 Nova Iguaçu";74;74;373316,22;314762,97;-;-;58553,25;-;-;5044,81;5044,81;541;7,3;13;17,57
"330360 Paracambi";29;29;43698,88;34882,59;-;-;8816,29;-;-;1506,86;1506,86;90;3,1;1;3,45
"330370 Paraíba do Sul";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;4;4,0;-;-
"330380 Paraty";7;7;16247,73;13690,09;-;-;2557,64;-;-;2321,10;2321,10;185;26,4;1;14,29
"330390 Petrópolis";69;69;107399,65;86264,46;-;-;21135,19;-;-;1556,52;1556,52;486;7,0;12;17,39
"330395 Pinheiral";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"330400 Piraí";28;28;42198,44;33686,16;-;-;8512,28;-;-;1507,09;1507,09;61;2,2;1;3,57
"330411 Porto Real";9;9;20304,17;16618,88;-;-;3685,29;-;-;2256,02;2256,02;39;4,3;-;-
"330412 Quatis";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;12;4,0;-;-
"330415 Quissamã";3;3;12411,16;10482,13;-;-;1929,03;-;-;4137,05;4137,05;33;11,0;1;33,33
"330420 Resende";28;28;73153,19;60598,14;-;-;12555,05;-;-;2612,61;2612,61;241;8,6;11;39,29
"330430 Rio Bonito";18;18;32965,44;27473,91;-;-;5491,53;-;-;1831,41;1831,41;242;13,4;7;38,89
"330440 Rio Claro";11;11;16588,00;13243,89;-;-;3344,11;-;-;1508,00;1508,00;34;3,1;-;-
"330452 Rio das Ostras";65;65;99040,36;79279,71;-;-;19760,65;-;-;1523,70;1523,70;374;5,8;10;15,38
"330455 Rio de Janeiro";1131;1131;2632035,20;2214139,93;-;-;417895,27;-;-;2327,18;2327,18;10996;9,7;361;31,92
"330460 Santa Maria Madalena";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"330470 Santo Antônio de Pádua";12;12;19386,31;15738,19;-;-;3648,12;-;-;1615,53;1615,53;51;4,3;-;-
"330480 São Fidélis";14;14;27984,53;23050,39;-;-;4934,14;-;-;1998,89;1998,89;106;7,6;3;21,43
"330475 São Francisco de Itabapoana";4;4;8096,63;6725,79;-;-;1370,84;-;-;2024,16;2024,16;74;18,5;-;-
"330490 São Gonçalo";378;378;743152,06;608098,44;-;-;135053,62;-;-;1966,01;1966,01;2035;5,4;80;21,16
"330500 São João da Barra";20;20;41212,98;34846,45;-;-;6366,53;-;-;2060,65;2060,65;241;12,1;7;35,00
"330515 São José do Vale do Rio Preto";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;25;4,2;-;-
"330550 Saquarema";17;17;86983,48;73338,40;-;-;13645,08;-;-;5116,68;5116,68;200;11,8;5;29,41
"330560 Silva Jardim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"330570 Sumidouro";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;9;2,3;1;25,00
"330580 Teresópolis";116;116;990782,58;845270,85;-;-;145511,73;-;-;8541,23;8541,23;1336;11,5;22;18,97
"330590 Trajano de Moraes";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;1;33,33
"330600 Três Rios";1;1;2093,06;1777,44;-;-;315,62;-;-;2093,06;2093,06;12;12,0;-;-
"330610 Valença";18;18;29921,12;24085,16;-;-;5835,96;-;-;1662,28;1662,28;249;13,8;2;11,11
"330620 Vassouras";39;39;566860,33;484138,63;-;-;82721,70;-;-;14534,88;14534,88;392;10,1;7;17,95
"330630 Volta Redonda";351;351;1571298,98;1340542,74;-;-;230756,24;-;-;4476,64;4476,64;3600;10,3;191;54,42
"350010 Adamantina";14;14;23151,44;18811,13;-;-;4340,31;-;-;1653,67;1653,67;99;7,1;4;28,57
"350130 Álvares Machado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"350160 Americana";34;34;63464,51;52352,37;-;-;11112,14;-;-;1866,60;1866,60;402;11,8;13;38,24
"350170 Américo Brasiliense";18;18;87709,15;74461,05;-;-;13248,10;-;-;4872,73;4872,73;228;12,7;2;11,11
"350190 Amparo";14;14;171916,79;146985,45;-;-;24931,34;-;-;12279,77;12279,77;105;7,5;3;21,43
"350210 Andradina";72;72;196079,69;163771,13;-;-;32308,56;-;-;2723,33;2723,33;503;7,0;19;26,39
"350220 Angatuba";5;5;7598,03;6077,98;-;-;1520,05;-;-;1519,61;1519,61;18;3,6;-;-
"350250 Aparecida";20;20;32766,38;26281,69;-;-;6484,69;-;-;1638,32;1638,32;168;8,4;1;5,00
"350270 Apiaí";17;17;26052,09;20860,70;-;-;5191,39;-;-;1532,48;1532,48;69;4,1;3;17,65
"350280 Araçatuba";139;139;1231826,39;1051940,93;-;-;179885,46;-;-;8862,06;8862,06;1590;11,4;74;53,24
"350320 Araraquara";107;107;304466,19;252717,41;-;-;51748,78;-;-;2845,48;2845,48;551;5,1;7;6,54
"350330 Araras";31;31;261825,35;223139,88;-;-;38685,47;-;-;8445,98;8445,98;283;9,1;6;19,35
"350390 Arujá";10;10;15544,62;12504,52;-;-;3040,10;-;-;1554,46;1554,46;40;4,0;-;-
"350400 Assis";14;14;47586,49;40272,26;-;-;7314,23;-;-;3399,03;3399,03;126;9,0;2;14,29
"350420 Auriflama";16;16;24539,97;19675,81;-;-;4864,16;-;-;1533,75;1533,75;62;3,9;2;12,50
"350450 Avaré";18;18;35011,42;28758,61;-;-;6252,81;-;-;1945,08;1945,08;145;8,1;5;27,78
"350520 Bariri";33;33;51023,54;40859,65;-;-;10163,89;-;-;1546,17;1546,17;193;5,8;9;27,27
"350530 Barra Bonita";11;11;17452,01;14084,68;-;-;3367,33;-;-;1586,55;1586,55;59;5,4;-;-
"350550 Barretos";95;95;1020721,99;870694,70;-;-;150027,29;-;-;10744,44;10744,44;621;6,5;35;36,84
"350570 Barueri";106;106;227126,47;188833,98;-;-;38292,49;-;-;2142,70;2142,70;847;8,0;18;16,98
"350580 Bastos";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;4;2,0;-;-
"350590 Batatais";16;16;53675,41;46275,93;-;-;7399,48;-;-;3354,71;3354,71;120;7,5;6;37,50
"350600 Bauru";173;173;1756675,25;1506097,85;-;-;250577,40;-;-;10154,19;10154,19;2157;12,5;21;12,14
"350610 Bebedouro";12;12;18265,80;14617,68;-;-;3648,12;-;-;1522,15;1522,15;51;4,3;-;-
"350630 Bernardino de Campos";10;10;15341,02;12235,13;-;-;3105,89;-;-;1534,10;1534,10;122;12,2;-;-
"350635 Bertioga";4;4;6797,50;5484,71;-;-;1312,79;-;-;1699,38;1699,38;88;22,0;1;25,00
"350640 Bilac";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"350650 Birigui";32;32;68126,30;55546,51;-;-;12579,79;-;-;2128,95;2128,95;224;7,0;4;12,50
"350680 Bocaina";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;7;3,5;-;-
"350700 Boituva";5;5;8393,05;6857,52;-;-;1535,53;-;-;1678,61;1678,61;45;9,0;-;-
"350740 Borborema";11;11;18130,43;14635,39;-;-;3495,04;-;-;1648,22;1648,22;118;10,7;1;9,09
"350750 Botucatu";10;10;45325,22;38399,98;-;-;6925,24;-;-;4532,52;4532,52;69;6,9;2;20,00
"350760 Bragança Paulista";62;62;210449,24;177405,92;-;-;33043,32;-;-;3394,34;3394,34;352;5,7;8;12,90
"350790 Brotas";2;2;3018,68;2410,66;-;-;608,02;-;-;1509,34;1509,34;11;5,5;-;-
"350810 Buritama";15;15;22551,37;17991,22;-;-;4560,15;-;-;1503,42;1503,42;83;5,5;1;6,67
"350850 Caçapava";10;10;37991,99;31660,09;-;-;6331,90;-;-;3799,20;3799,20;94;9,4;3;30,00
"350860 Cachoeira Paulista";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;51;8,5;-;-
"350870 Caconde";4;4;6320,96;5043,00;-;-;1277,96;-;-;1580,24;1580,24;40;10,0;-;-
"350900 Caieiras";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"350920 Cajamar";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"350940 Cajuru";9;9;14581,14;11779,26;-;-;2801,88;-;-;1620,13;1620,13;90;10,0;-;-
"350950 Campinas";323;323;1893101,84;1620251,81;-;-;272850,03;-;-;5861,00;5861,00;4100;12,7;69;21,36
"350960 Campo Limpo Paulista";10;10;19775,26;16669,37;-;-;3105,89;-;-;1977,53;1977,53;68;6,8;1;10,00
"350970 Campos do Jordão";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"351000 Cândido Mota";8;8;12443,46;10007,51;-;-;2435,95;-;-;1555,43;1555,43;33;4,1;-;-
"351020 Capão Bonito";38;38;84338,46;69131,53;-;-;15206,93;-;-;2219,43;2219,43;170;4,5;4;10,53
"351040 Capivari";12;12;19186,65;15538,54;-;-;3648,11;-;-;1598,89;1598,89;43;3,6;-;-
"351050 Caraguatatuba";183;183;814860,41;685883,90;-;-;128976,51;-;-;4452,79;4452,79;722;3,9;6;3,28
"351060 Carapicuíba";24;24;36088,00;28791,76;-;-;7296,24;-;-;1503,67;1503,67;45;1,9;2;8,33
"351080 Casa Branca";1;1;1512,70;1208,69;-;-;304,01;-;-;1512,70;1512,70;2;2,0;-;-
"351100 Castilho";6;6;9112,00;7287,94;-;-;1824,06;-;-;1518,67;1518,67;17;2,8;1;16,67
"351110 Catanduva";47;47;357257,86;305239,97;-;-;52017,89;-;-;7601,23;7601,23;368;7,8;7;14,89
"351150 Cerquilho";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;31;3,4;-;-
"351160 Cesário Lange";2;2;3112,00;2503,98;-;-;608,02;-;-;1556,00;1556,00;14;7,0;-;-
"355720 Chavantes";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;49;4,9;-;-
"351190 Clementina";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;31;4,4;-;-
"351200 Colina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;10;3,3;1;33,33
"351220 Conchal";1;1;1525,40;1221,39;-;-;304,01;-;-;1525,40;1525,40;4;4,0;-;-
"351280 Cosmópolis";4;4;6136,41;4920,37;-;-;1216,04;-;-;1534,10;1534,10;24;6,0;1;25,00
"351300 Cotia";42;42;71636,04;58565,46;-;-;13070,58;-;-;1705,62;1705,62;232;5,5;8;19,05
"351340 Cruzeiro";27;27;195104,83;166077,53;-;-;29027,30;-;-;7226,10;7226,10;301;11,1;6;22,22
"351350 Cubatão";33;33;173990,52;147297,62;-;-;26692,90;-;-;5272,44;5272,44;279;8,5;2;6,06
"351360 Cunha";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;22;2,8;-;-
"351380 Diadema";34;34;119658,29;101710,88;-;-;17947,41;-;-;3519,36;3519,36;364;10,7;8;23,53
"351390 Divinolândia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;1;100,00
"351410 Dois Córregos";6;6;9081,38;7257,32;-;-;1824,06;-;-;1513,56;1513,56;21;3,5;-;-
"351440 Dracena";13;13;19566,12;15613,99;-;-;3952,13;-;-;1505,09;1505,09;40;3,1;-;-
"351450 Duartina";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"351500 Embu das Artes";34;34;83091,41;68635,24;-;-;14456,17;-;-;2443,87;2443,87;283;8,3;4;11,76
"351510 Embu-Guaçu";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;22;3,1;1;14,29
"351518 Espírito Santo do Pinhal";8;8;107371,08;91592,55;-;-;15778,53;-;-;13421,39;13421,39;84;10,5;2;25,00
"351550 Fernandópolis";22;22;168179,13;143550,16;-;-;24628,97;-;-;7644,51;7644,51;157;7,1;4;18,18
"351570 Ferraz de Vasconcelos";18;18;30922,07;25039,22;-;-;5882,85;-;-;1717,89;1717,89;151;8,4;5;27,78
"351620 Franca";55;55;460755,97;392668,87;-;-;68087,10;-;-;8377,38;8377,38;445;8,1;11;20,00
"351630 Francisco Morato";12;12;19260,91;15477,34;-;-;3783,57;-;-;1605,08;1605,08;103;8,6;2;16,67
"351640 Franco da Rocha";1;1;4829,14;4525,13;-;-;304,01;-;-;4829,14;4829,14;85;85,0;-;-
"351770 Guará";9;9;13508,00;10771,91;-;-;2736,09;-;-;1500,89;1500,89;31;3,4;-;-
"351820 Guararapes";14;14;22320,09;17978,81;-;-;4341,28;-;-;1594,29;1594,29;96;6,9;2;14,29
"351830 Guararema";8;8;12131,10;9683,54;-;-;2447,56;-;-;1516,39;1516,39;43;5,4;1;12,50
"351840 Guaratinguetá";14;14;59555,32;50155,15;-;-;9400,17;-;-;4253,95;4253,95;145;10,4;3;21,43
"351860 Guariba";8;8;12823,40;10371,97;-;-;2451,43;-;-;1602,92;1602,92;51;6,4;4;50,00
"351870 Guarujá";36;36;287653,11;245024,83;-;-;42628,28;-;-;7990,36;7990,36;485;13,5;13;36,11
"351880 Guarulhos";190;190;1146560,23;971179,41;-;-;175380,82;-;-;6034,53;6034,53;1821;9,6;44;23,16
"351900 Herculândia";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;29;4,8;1;16,67
"351907 Hortolândia";24;24;42493,94;34384,10;-;-;8109,84;-;-;1770,58;1770,58;92;3,8;5;20,83
"351930 Ibaté";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"351960 Ibitinga";11;11;46280,16;39065,91;-;-;7214,25;-;-;4207,29;4207,29;54;4,9;5;45,45
"351970 Ibiúna";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;66;11,0;-;-
"351990 Iepê";8;8;12188,42;9756,34;-;-;2432,08;-;-;1523,55;1523,55;45;5,6;2;25,00
"352010 Igarapava";5;5;8546,16;6983,54;-;-;1562,62;-;-;1709,23;1709,23;47;9,4;2;40,00
"352044 Ilha Solteira";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;6;6,0;-;-
"352040 Ilhabela";17;17;27620,56;22452,39;-;-;5168,17;-;-;1624,74;1624,74;62;3,6;-;-
"352050 Indaiatuba";49;49;248767,52;210881,05;-;-;37886,47;-;-;5076,89;5076,89;532;10,9;18;36,73
"352090 Ipaussu";7;7;10612,00;8483,93;-;-;2128,07;-;-;1516,00;1516,00;37;5,3;-;-
"352170 Itaberá";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;11;3,7;-;-
"352180 Itaí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;9;9,0;-;-
"352210 Itanhaém";20;20;67312,42;57292,74;-;-;10019,68;-;-;3365,62;3365,62;179;8,9;5;25,00
"352220 Itapecerica da Serra";47;47;109923,84;91489,54;-;-;18434,30;-;-;2338,81;2338,81;294;6,3;9;19,15
"352230 Itapetininga";45;45;262892,86;222819,11;-;-;40073,75;-;-;5842,06;5842,06;461;10,2;8;17,78
"352240 Itapeva";50;50;109779,72;90910,29;-;-;18869,43;-;-;2195,59;2195,59;379;7,6;9;18,00
"352250 Itapevi";14;14;59164,04;50001,67;-;-;9162,37;-;-;4226,00;4226,00;279;19,9;-;-
"352260 Itapira";14;14;89932,78;76961,77;-;-;12971,01;-;-;6423,77;6423,77;144;10,3;-;-
"352270 Itápolis";7;7;45272,47;38358,20;-;-;6914,27;-;-;6467,50;6467,50;30;4,3;3;42,86
"352290 Itapuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"352310 Itaquaquecetuba";63;63;280998,93;236302,61;-;-;44696,32;-;-;4460,30;4460,30;579;9,2;12;19,05
"352320 Itararé";9;9;13946,24;11210,15;-;-;2736,09;-;-;1549,58;1549,58;43;4,8;1;11,11
"352350 Itatinga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"352360 Itirapina";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;1;0,5;-;-
"352390 Itu";32;32;70723,67;58533,83;-;-;12189,84;-;-;2210,11;2210,11;238;7,4;3;9,38
"352400 Itupeva";36;36;55596,58;44636,75;-;-;10959,83;-;-;1544,35;1544,35;133;3,7;4;11,11
"352410 Ituverava";11;11;29168,37;24536,06;-;-;4632,31;-;-;2651,67;2651,67;70;6,4;2;18,18
