 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jun/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260400 Carpina";33;33;49500,00;39467,67;-;-;10032,33;-;-;1500,00;1500,00;161;4,9;4;12,12
"260410 Caruaru";307;307;1084865,72;913949,18;-;-;170916,54;-;-;3533,76;3533,76;2715;8,8;104;33,88
"260415 Casinhas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"260430 Cedro";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;44;6,3;1;14,29
"260450 Chã Grande";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;50;4,5;-;-
"260480 Cortês";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;43;5,4;-;-
"260500 Cupira";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;46;5,1;2;22,22
"260510 Custódia";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;39;13,0;-;-
"260515 Dormentes";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"260520 Escada";24;24;36264,00;28967,76;-;-;7296,24;-;-;1511,00;1511,00;144;6,0;2;8,33
"260540 Feira Nova";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;128;9,8;2;15,38
"260580 Frei Miguelinho";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"260590 Gameleira";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;4;1,0;-;-
"260600 Garanhuns";39;39;157346,81;131595,54;-;-;25751,27;-;-;4034,53;4034,53;192;4,9;6;15,38
"260610 Glória do Goitá";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;49;6,1;-;-
"260620 Goiana";81;81;126442,71;101508,98;-;-;24933,73;-;-;1561,02;1561,02;547;6,8;17;20,99
"260680 Igarassu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"260720 Ipojuca";27;27;40500,00;32291,73;-;-;8208,27;-;-;1500,00;1500,00;184;6,8;-;-
"260750 Itaíba";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;11;2,8;-;-
"260765 Itambé";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;76;3,3;1;4,35
"260790 Jaboatão dos Guararapes";173;173;999546,26;853774,97;-;-;145771,29;-;-;5777,72;5777,72;1436;8,3;36;20,81
"260800 Jataúba";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;110;9,2;-;-
"260810 João Alfredo";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;10;5,0;-;-
"260830 Jupi";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;-;-
"260840 Jurema";4;4;6088,00;4871,96;-;-;1216,04;-;-;1522,00;1522,00;11;2,8;-;-
"260845 Lagoa do Carro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;-;-
"260870 Lagoa dos Gatos";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"260880 Lajedo";9;9;13868,00;11131,91;-;-;2736,09;-;-;1540,89;1540,89;55;6,1;2;22,22
"260890 Limoeiro";96;96;163530,65;132718,49;-;-;30812,16;-;-;1703,44;1703,44;764;8,0;37;38,54
"260910 Machados";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"260960 Olinda";192;192;882367,33;748778,58;-;-;133588,75;-;-;4595,66;4595,66;1620;8,4;67;34,90
"260980 Orocó";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;16;8,0;1;50,00
"260990 Ouricuri";22;22;34953,41;28265,19;-;-;6688,22;-;-;1588,79;1588,79;115;5,2;5;22,73
"261000 Palmares";103;103;487076,73;409792,92;-;-;77283,81;-;-;4728,90;4728,90;1027;10,0;31;30,10
"261040 Parnamirim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"261070 Paulista";200;200;1209439,66;1030026,72;-;-;179412,94;-;-;6047,20;6047,20;1695;8,5;37;18,50
"261090 Pesqueira";6;6;9176,00;7351,94;-;-;1824,06;-;-;1529,33;1529,33;22;3,7;-;-
"261100 Petrolândia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"261110 Petrolina";40;40;61606,35;49218,75;-;-;12387,60;-;-;1540,16;1540,16;143;3,6;3;7,50
"261130 Pombos";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;50;5,6;1;11,11
"261150 Quipapá";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;18;6,0;-;-
"261160 Recife";2523;2523;11204368,40;9480407,09;-;-;1723961,31;-;-;4440,89;4440,89;19253;7,6;632;25,05
"261220 Salgueiro";23;23;136653,96;116112,31;-;-;20541,65;-;-;5941,48;5941,48;154;6,7;3;13,04
"261230 Saloá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"261240 Sanharó";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;6;1,5;-;-
"261250 Santa Cruz do Capibaribe";20;20;30080,00;23999,80;-;-;6080,20;-;-;1504,00;1504,00;101;5,0;1;5,00
"261260 Santa Maria da Boa Vista";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"261300 São Bento do Una";35;35;52644,00;42003,65;-;-;10640,35;-;-;1504,11;1504,11;248;7,1;4;11,43
"261330 São Joaquim do Monte";7;7;10636,00;8507,93;-;-;2128,07;-;-;1519,43;1519,43;20;2,9;-;-
"261360 São José do Egito";8;8;12344,00;9911,92;-;-;2432,08;-;-;1543,00;1543,00;44;5,5;1;12,50
"261370 São Lourenço da Mata";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;40;3,1;1;7,69
"261390 Serra Talhada";4;4;18802,00;15768,36;-;-;3033,64;-;-;4700,50;4700,50;9;2,3;1;25,00
"261420 Sirinhaém";14;14;21488,00;17231,86;-;-;4256,14;-;-;1534,86;1534,86;61;4,4;-;-
"261450 Surubim";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;98;6,5;2;13,33
"261460 Tabira";6;6;9256,00;7431,94;-;-;1824,06;-;-;1542,67;1542,67;33;5,5;-;-
"261485 Tamandaré";5;5;7684,00;6163,95;-;-;1520,05;-;-;1536,80;1536,80;23;4,6;-;-
"261520 Terra Nova";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"261540 Toritama";23;23;35484,60;28453,67;-;-;7030,93;-;-;1542,81;1542,81;94;4,1;2;8,70
"261560 Trindade";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;13;6,5;-;-
"261570 Triunfo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"261580 Tupanatinga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;11;11,0;-;-
"261610 Verdejante";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;29;4,8;-;-
"261620 Vertentes";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;64;5,3;-;-
"261630 Vicência";12;12;18016,00;14367,88;-;-;3648,12;-;-;1501,33;1501,33;33;2,8;-;-
"261640 Vitória de Santo Antão";10;10;15112,00;12071,90;-;-;3040,10;-;-;1511,20;1511,20;38;3,8;-;-
"270030 Arapiraca";34;34;213344,02;180691,77;-;-;32652,25;-;-;6274,82;6274,82;274;8,1;14;41,18
"270140 Campo Alegre";85;85;127500,00;101659,15;-;-;25840,85;-;-;1500,00;1500,00;514;6,0;8;9,41
"270230 Coruripe";68;68;544713,86;463858,02;-;-;80855,84;-;-;8010,50;8010,50;794;11,7;22;32,35
"270430 Maceió";257;257;1446660,32;1222646,29;-;-;224014,03;-;-;5629,03;5629,03;1756;6,8;133;51,75
"270450 Maragogi";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;106;4,6;-;-
"270470 Marechal Deodoro";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;38;3,8;-;-
"270510 Matriz de Camaragibe";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;111;7,4;2;13,33
"270640 Pão de Açúcar";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"270730 Porto Calvo";14;14;21007,99;16751,86;-;-;4256,13;-;-;1500,57;1500,57;94;6,7;1;7,14
"270760 Quebrangulo";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;66;4,7;-;-
"270770 Rio Largo";32;32;48222,19;38493,87;-;-;9728,32;-;-;1506,94;1506,94;249;7,8;3;9,38
"270830 São José da Laje";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;53;3,5;1;6,67
"270860 São Miguel dos Campos";59;59;329364,15;278895,39;-;-;50468,76;-;-;5582,44;5582,44;472;8,0;10;16,95
"270915 Teotônio Vilela";53;53;79500,00;63387,47;-;-;16112,53;-;-;1500,00;1500,00;292;5,5;-;-
"280030 Aracaju";139;139;425629,77;354229,81;-;-;71399,96;-;-;3062,08;3062,08;942;6,8;16;11,51
"280130 Capela";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;19;19,0;-;-
"280350 Lagarto";15;15;23020,60;18293,80;-;-;4726,80;-;-;1534,71;1534,71;120;8,0;-;-
"280450 Nossa Senhora da Glória";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;1;100,00
"280480 Nossa Senhora do Socorro";41;41;61562,53;49098,12;-;-;12464,41;-;-;1501,53;1501,53;109;2,7;9;21,95
"280570 Propriá";30;30;45919,79;36799,49;-;-;9120,30;-;-;1530,66;1530,66;138;4,6;6;20,00
"290070 Alagoinhas";10;10;15136,41;12096,31;-;-;3040,10;-;-;1513,64;1513,64;53;5,3;3;30,00
"290100 Amargosa";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;3;1,5;1;50,00
"290290 Barra do Choça";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"290320 Barreiras";12;12;39452,06;32850,34;-;-;6601,72;-;-;3287,67;3287,67;53;4,4;1;8,33
"290327 Barrocas";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"290340 Belmonte";4;4;6072,00;4855,96;-;-;1216,04;-;-;1518,00;1518,00;37;9,3;-;-
"290390 Bom Jesus da Lapa";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"290550 Caldeirão Grande";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;1;100,00
"290560 Camacan";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;25;5,0;-;-
"290570 Camaçari";84;84;583600,00;493083,96;-;-;90516,04;-;-;6947,62;6947,62;480;5,7;15;17,86
"290590 Campo Alegre de Lourdes";5;5;7580,00;6059,95;-;-;1520,05;-;-;1516,00;1516,00;12;2,4;-;-
"290600 Campo Formoso";15;15;22777,30;18217,15;-;-;4560,15;-;-;1518,49;1518,49;50;3,3;2;13,33
"290650 Candeias";22;22;33502,17;26813,95;-;-;6688,22;-;-;1522,83;1522,83;44;2,0;-;-
"290690 Caravelas";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"290720 Casa Nova";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"290750 Catu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"290850 Conceição do Jacuípe";6;6;9104,00;7279,94;-;-;1824,06;-;-;1517,33;1517,33;25;4,2;-;-
"291005 Dias d'Ávila";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;30;1,9;3;18,75
"291072 Eunápolis";13;13;20727,69;16775,56;-;-;3952,13;-;-;1594,44;1594,44;37;2,8;2;15,38
"291080 Feira de Santana";7;7;115812,60;99370,93;-;-;16441,67;-;-;16544,66;16544,66;63;9,0;6;85,71
"291085 Filadélfia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"291120 Gandu";13;13;19592,00;15639,87;-;-;3952,13;-;-;1507,08;1507,08;24;1,8;2;15,38
"291170 Guanambi";2;2;3526,82;2918,80;-;-;608,02;-;-;1763,41;1763,41;16;8,0;-;-
"291270 Ibirapitanga";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"291280 Ibirapuã";4;4;6120,00;4903,96;-;-;1216,04;-;-;1530,00;1530,00;21;5,3;-;-
"291300 Ibitiara";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"291320 Ibotirama";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"291350 Iguaí";17;17;25628,00;20459,83;-;-;5168,17;-;-;1507,53;1507,53;42;2,5;1;5,88
"291360 Ilhéus";86;86;892108,70;759614,51;-;-;132494,19;-;-;10373,36;10373,36;720;8,4;41;47,67
"291390 Ipiaú";6;6;9429,34;7605,28;-;-;1824,06;-;-;1571,56;1571,56;35;5,8;-;-
"291460 Irecê";7;7;123876,76;105844,69;-;-;18032,07;-;-;17696,68;17696,68;72;10,3;2;28,57
"291465 Itabela";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;1;20,00
"291480 Itabuna";48;48;133947,61;112200,07;-;-;21747,54;-;-;2790,58;2790,58;408;8,5;15;31,25
"291560 Itamaraju";26;26;39416,00;31511,74;-;-;7904,26;-;-;1516,00;1516,00;143;5,5;7;26,92
"291610 Itaparica";18;18;27208,00;21735,82;-;-;5472,18;-;-;1511,56;1511,56;40;2,2;-;-
"291710 Itororó";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;-;-
"291750 Jacobina";12;12;18952,40;15304,28;-;-;3648,12;-;-;1579,37;1579,37;61;5,1;1;8,33
"291800 Jequié";38;38;106540,34;88555,57;-;-;17984,77;-;-;2803,69;2803,69;278;7,3;12;31,58
"291830 Jitaúna";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;15;2,5;-;-
"291840 Juazeiro";8;8;31139,52;26350,36;-;-;4789,16;-;-;3892,44;3892,44;108;13,5;1;12,50
"292130 Milagres";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"292200 Mucuri";8;8;12032,00;9599,92;-;-;2432,08;-;-;1504,00;1504,00;34;4,3;1;12,50
"292250 Nazaré";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;10;2,0;1;20,00
"292300 Nova Viçosa";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"292310 Olindina";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;2;2,0;1;100,00
"292400 Paulo Afonso";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"292500 Planalto";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"292510 Poções";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"292530 Porto Seguro";5;5;37646,64;32036,99;-;-;5609,65;-;-;7529,33;7529,33;40;8,0;-;-
"292630 Riachão do Jacuípe";6;6;9160,00;7335,94;-;-;1824,06;-;-;1526,67;1526,67;20;3,3;-;-
"292660 Ribeira do Pombal";1;1;1652,41;1348,40;-;-;304,01;-;-;1652,41;1652,41;2;2,0;-;-
"292670 Rio de Contas";1;1;1556,00;1251,99;-;-;304,01;-;-;1556,00;1556,00;7;7,0;-;-
"292720 Ruy Barbosa";3;3;5048,90;4078,82;-;-;970,08;-;-;1682,97;1682,97;31;10,3;1;33,33
"292730 Salinas da Margarida";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292740 Salvador";1406;1406;9131167,97;7822469,06;-;-;1308698,91;-;-;6494,43;6494,43;12195;8,7;399;28,38
"292800 Santaluz";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;22;5,5;3;75,00
"292870 Santo Antônio de Jesus";4;4;19474,38;16440,74;-;-;3033,64;-;-;4868,60;4868,60;8;2,0;-;-
"292920 São Francisco do Conde";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;52;3,3;2;12,50
"292950 São Sebastião do Passé";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;14;7,0;-;-
"292990 Seabra";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"293010 Senhor do Bonfim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;7;1,8;1;25,00
"293070 Simões Filho";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;17;2,8;3;50,00
"293135 Teixeira de Freitas";28;28;330223,06;282847,88;-;-;47375,18;-;-;11793,68;11793,68;288;10,3;14;50,00
"293150 Teofilândia";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;3;1,5;-;-
"293330 Vitória da Conquista";43;43;435061,47;371069,15;-;-;63992,32;-;-;10117,71;10117,71;385;9,0;13;30,23
"310110 Aimorés";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;27;4,5;-;-
"310150 Além Paraíba";41;41;107094,97;89352,96;-;-;17742,01;-;-;2612,07;2612,07;247;6,0;5;12,20
"310160 Alfenas";5;5;22969,21;19535,76;-;-;3433,45;-;-;4593,84;4593,84;41;8,2;1;20,00
"310170 Almenara";20;20;30499,29;24403,61;-;-;6095,68;-;-;1524,96;1524,96;82;4,1;2;10,00
"310375 Araporã";2;2;3152,41;2544,39;-;-;608,02;-;-;1576,20;1576,20;2;1,0;-;-
"310400 Araxá";11;11;17601,84;14249,99;-;-;3351,85;-;-;1600,17;1600,17;69;6,3;-;-
"310420 Arcos";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;1;100,00
"310490 Baependi";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;-;-;1;100,00
"310540 Barão de Cocais";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"310560 Barbacena";1;1;9677,80;8237,79;-;-;1440,01;-;-;9677,80;9677,80;6;6,0;-;-
"310590 Barroso";5;5;7698,16;6170,37;-;-;1527,79;-;-;1539,63;1539,63;36;7,2;-;-
"310620 Belo Horizonte";458;458;2333173,36;1981154,12;-;-;352019,24;-;-;5094,26;5094,26;4205;9,2;82;17,90
"310670 Betim";44;44;66285,51;52854,89;-;-;13430,62;-;-;1506,49;1506,49;183;4,2;2;4,55
"310710 Boa Esperança";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;-;-;-;-
"310730 Bocaiúva";12;12;18180,14;14516,54;-;-;3663,60;-;-;1515,01;1515,01;87;7,3;2;16,67
"310860 Brasília de Minas";2;2;9223,36;7733,94;-;-;1489,42;-;-;4611,68;4611,68;14;7,0;-;-
"311000 Caeté";1;1;1743,39;1393,78;-;-;349,61;-;-;1743,39;1743,39;2;2,0;-;-
"311050 Camanducaia";6;6;9048,00;7223,94;-;-;1824,06;-;-;1508,00;1508,00;8;1,3;-;-
"311090 Campanha";2;2;3200,24;2576,74;-;-;623,50;-;-;1600,12;1600,12;15;7,5;1;50,00
"311120 Campo Belo";15;15;29887,42;24378,07;-;-;5509,35;-;-;1992,49;1992,49;101;6,7;-;-
"311260 Capinópolis";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"311320 Carandaí";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"311330 Carangola";9;9;21399,72;17779,50;-;-;3620,22;-;-;2377,75;2377,75;34;3,8;-;-
"311340 Caratinga";35;35;337652,40;289255,07;-;-;48397,33;-;-;9647,21;9647,21;325;9,3;13;37,14
"311430 Carmo do Paranaíba";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"311530 Cataguases";3;3;9937,96;8400,25;-;-;1537,71;-;-;3312,65;3312,65;41;13,7;1;33,33
"311800 Congonhas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;1;100,00
"311830 Conselheiro Lafaiete";16;16;48603,59;40925,76;-;-;7677,83;-;-;3037,72;3037,72;148;9,3;2;12,50
"311840 Conselheiro Pena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"311860 Contagem";57;57;215532,89;181658,21;-;-;33874,68;-;-;3781,28;3781,28;396;6,9;13;22,81
"311940 Coronel Fabriciano";34;34;218765,64;186231,92;-;46,24;32487,48;-;-;6434,28;6434,28;256;7,5;8;23,53
"312020 Cristais";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"312090 Curvelo";7;7;15165,80;12683,73;-;-;2482,07;-;-;2166,54;2166,54;47;6,7;2;28,57
"312160 Diamantina";2;2;7806,11;6592,84;-;-;1213,27;-;-;3903,05;3903,05;14;7,0;1;50,00
"312230 Divinópolis";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;105;4,6;-;-
"312410 Esmeraldas";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;24;3,0;-;-
"312430 Espinosa";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;8;1,3;-;-
"312490 Eugenópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"312510 Extrema";30;30;163584,95;138333,45;-;-;25251,50;-;-;5452,83;5452,83;131;4,4;6;20,00
"312560 Felisburgo";5;5;7580,00;6059,95;-;-;1520,05;-;-;1516,00;1516,00;15;3,0;1;20,00
"312610 Formiga";5;5;16221,02;13729,03;-;-;2491,99;-;-;3244,20;3244,20;45;9,0;1;20,00
"312760 Gouveia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"312770 Governador Valadares";25;25;169538,02;144134,29;-;-;25403,73;-;-;6781,52;6781,52;180;7,2;14;56,00
"312860 Guarda-Mor";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"312870 Guaxupé";5;5;15349,35;12812,30;-;-;2537,05;-;-;3069,87;3069,87;27;5,4;-;-
"312980 Ibirité";5;5;7644,41;6124,36;-;-;1520,05;-;-;1528,88;1528,88;24;4,8;-;-
"313130 Ipatinga";38;38;146819,93;124097,95;-;-;22721,98;-;-;3863,68;3863,68;322;8,5;9;23,68
"313170 Itabira";4;4;17067,47;14533,23;-;-;2534,24;-;-;4266,87;4266,87;29;7,3;1;25,00
"313190 Itabirito";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"313220 Itaguara";7;7;10816,18;8676,50;-;-;2139,68;-;-;1545,17;1545,17;33;4,7;-;-
"313240 Itajubá";6;6;15685,91;13159,73;-;-;2526,18;-;-;2614,32;2614,32;54;9,0;2;33,33
"313270 Itambacuri";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;24;6,0;-;-
"313310 Itanhandu";2;2;3168,00;2559,98;-;-;608,02;-;-;1584,00;1584,00;24;12,0;-;-
"313330 Itaobim";21;21;31888,06;25499,98;-;-;6388,08;-;-;1518,48;1518,48;86;4,1;1;4,76
"313380 Itaúna";8;8;12409,23;9977,15;-;-;2432,08;-;-;1551,15;1551,15;36;4,5;-;-
"313420 Ituiutaba";8;8;13571,59;10936,11;-;-;2635,48;-;-;1696,45;1696,45;47;5,9;-;-
"313440 Iturama";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;22;2,8;-;-
"313460 Jaboticatubas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"313510 Janaúba";13;13;56493,18;47843,65;-;-;8649,53;-;-;4345,63;4345,63;119;9,2;6;46,15
"313520 Januária";2;2;3162,47;2554,45;-;-;608,02;-;-;1581,24;1581,24;16;8,0;-;-
"313600 Joaíma";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;3;1,5;-;-
"313620 João Monlevade";5;5;9954,12;8418,59;-;-;1535,53;-;-;1990,82;1990,82;40;8,0;1;20,00
"313630 João Pinheiro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"313670 Juiz de Fora";64;64;364537,18;312651,67;-;-;51885,51;-;-;5695,89;5695,89;791;12,4;16;25,00
"313690 Juruaia";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;6;2,0;-;-
"313710 Lagamar";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"313720 Lagoa da Prata";16;16;69376,78;58378,22;-;-;10998,56;-;-;4336,05;4336,05;84;5,3;1;6,25
"313760 Lagoa Santa";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;1;100,00
"313820 Lavras";14;14;42573,73;35791,43;-;-;6782,30;-;-;3040,98;3040,98;168;12,0;3;21,43
"313840 Leopoldina";14;14;23855,92;19595,91;-;-;4260,01;-;-;1703,99;1703,99;57;4,1;1;7,14
"313900 Machado";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;2;0,7;-;-
"313960 Mantena";16;16;24192,00;19327,84;-;-;4864,16;-;-;1512,00;1512,00;64;4,0;-;-
"313980 Mar de Espanha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;11;11,0;-;-
"314000 Mariana";7;7;11746,63;9599,21;-;-;2147,42;-;-;1678,09;1678,09;28;4,0;-;-
"314070 Mateus Leme";4;4;6786,47;5440,32;-;-;1346,15;-;-;1696,62;1696,62;21;5,3;1;25,00
"314180 Minas Novas";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"314280 Monte Alegre de Minas";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;39;2,8;1;7,14
"314330 Montes Claros";26;26;94073,59;79310,43;-;-;14763,16;-;-;3618,21;3618,21;218;8,4;5;19,23
"314390 Muriaé";24;24;58323,70;48147,50;-;-;10176,20;-;-;2430,15;2430,15;141;5,9;3;12,50
"314430 Nanuque";5;5;8117,23;6597,18;-;-;1520,05;-;-;1623,45;1623,45;28;5,6;1;20,00
"314470 Nova Era";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;-;-;-;-
