 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Ago/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"211157 São Pedro dos Crentes";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;61;5,1;-;-
"211160 São Raimundo das Mangabeiras";36;36;54864,00;43919,64;-;-;10944,36;-;-;1524,00;1524,00;144;4,0;-;-
"211170 São Vicente Ferrer";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;12;2,0;-;-
"211180 Sítio Novo";15;15;22540,00;17979,85;-;-;4560,15;-;-;1502,67;1502,67;49;3,3;1;6,67
"211195 Sucupira do Riachão";10;10;15112,00;12071,90;-;-;3040,10;-;-;1511,20;1511,20;14;1,4;-;-
"211210 Timbiras";55;55;91764,68;74947,38;-;-;16817,30;-;-;1668,45;1668,45;299;5,4;3;5,45
"211220 Timon";106;106;169845,71;137523,90;-;-;32321,81;-;-;1602,32;1602,32;700;6,6;12;11,32
"211223 Trizidela do Vale";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;19;2,7;-;-
"211230 Tuntum";4;4;6104,00;4887,96;-;-;1216,04;-;-;1526,00;1526,00;14;3,5;-;-
"211250 Tutóia";11;11;16714,15;13370,04;-;-;3344,11;-;-;1519,47;1519,47;60;5,5;-;-
"211260 Urbano Santos";10;10;15080,00;12039,90;-;-;3040,10;-;-;1508,00;1508,00;30;3,0;-;-
"211270 Vargem Grande";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"211280 Viana";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"211285 Vila Nova dos Martírios";11;11;16588,00;13243,89;-;-;3344,11;-;-;1508,00;1508,00;11;1,0;-;-
"211300 Vitorino Freire";48;48;74064,00;59471,52;-;-;14592,48;-;-;1543,00;1543,00;374;7,8;-;-
"211400 Zé Doca";65;65;97500,00;77739,35;-;-;19760,65;-;-;1500,00;1500,00;221;3,4;1;1,54
"220020 Água Branca";38;38;57000,00;45447,62;-;-;11552,38;-;-;1500,00;1500,00;129;3,4;-;-
"220030 Alto Longá";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;2;0,7;-;-
"220040 Altos";11;11;16532,00;13187,89;-;-;3344,11;-;-;1502,91;1502,91;78;7,1;-;-
"220050 Amarante";11;11;16556,00;13211,89;-;-;3344,11;-;-;1505,09;1505,09;31;2,8;-;-
"220120 Barras";27;27;40500,00;32291,73;-;-;8208,27;-;-;1500,00;1500,00;143;5,3;-;-
"220150 Batalha";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;52;5,8;-;-
"220190 Bom Jesus";37;37;56446,89;45198,52;-;-;11248,37;-;-;1525,59;1525,59;204;5,5;2;5,41
"220230 Canto do Buriti";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;26;3,7;-;-
"220320 Curimatá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"220330 Demerval Lobão";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;108;6,8;-;-
"220370 Esperantina";41;41;61500,00;49035,59;-;-;12464,41;-;-;1500,00;1500,00;126;3,1;2;4,88
"220390 Floriano";113;113;203210,24;167021,47;-;-;36188,77;-;-;1798,32;1798,32;732;6,5;24;21,24
"220550 José de Freitas";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"220580 Luzilândia";80;80;120000,00;95679,20;-;-;24320,80;-;-;1500,00;1500,00;495;6,2;-;-
"220620 Miguel Alves";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;23;3,3;-;-
"220700 Oeiras";58;58;131403,85;108264,29;-;-;23139,56;-;-;2265,58;2265,58;334;5,8;5;8,62
"220760 Parnaguá";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"220770 Parnaíba";245;245;891289,31;744110,06;-;-;147179,25;-;-;3637,92;3637,92;2075;8,5;79;32,24
"220780 Paulistana";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"220790 Pedro II";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;39;5,6;-;-
"220800 Picos";61;61;92337,96;73793,35;-;-;18544,61;-;-;1513,74;1513,74;326;5,3;6;9,84
"220840 Piripiri";71;71;568900,00;481654,49;-;-;87245,51;-;-;8012,68;8012,68;618;8,7;32;45,07
"220990 São João da Serra";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"221050 São Pedro do Piauí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"221060 São Raimundo Nonato";18;18;27840,00;22367,82;-;-;5472,18;-;-;1546,67;1546,67;107;5,9;9;50,00
"221100 Teresina";1386;1386;10313289,06;8805698,54;-;-;1507590,52;-;-;7441,05;7441,05;11836;8,5;303;21,86
"221110 União";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;28;4,0;1;14,29
"221120 Uruçuí";48;48;72192,00;57599,52;-;-;14592,48;-;-;1504,00;1504,00;200;4,2;6;12,50
"221130 Valença do Piauí";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"230020 Acaraú";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;1;100,00
"230030 Acopiara";19;19;28532,00;22755,81;-;-;5776,19;-;-;1501,68;1501,68;81;4,3;-;-
"230040 Aiuaba";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;17;5,7;-;-
"230070 Alto Santo";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"230090 Apuiarés";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;11;3,7;-;-
"230110 Aracati";7;7;10550,42;8422,35;-;-;2128,07;-;-;1507,20;1507,20;42;6,0;2;28,57
"230160 Assaré";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;33;6,6;-;-
"230185 Banabuiú";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"230190 Barbalha";78;78;322933,17;272190,09;-;-;50743,08;-;-;4140,17;4140,17;566;7,3;10;12,82
"230210 Baturité";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"230220 Beberibe";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"230230 Bela Cruz";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;25;8,3;1;33,33
"230240 Boa Viagem";28;28;43213,52;34701,24;-;-;8512,28;-;-;1543,34;1543,34;125;4,5;-;-
"230250 Brejo Santo";144;144;745407,40;626925,23;-;-;118482,17;-;-;5176,44;5176,44;755;5,2;21;14,58
"230260 Camocim";3;3;4537,95;3625,92;-;-;912,03;-;-;1512,65;1512,65;13;4,3;1;33,33
"230270 Campos Sales";21;21;31532,00;25147,79;-;-;6384,21;-;-;1501,52;1501,52;67;3,2;-;-
"230280 Canindé";46;46;70798,39;56682,35;-;-;14116,04;-;-;1539,10;1539,10;302;6,6;14;30,43
"230310 Cariré";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;25;8,3;-;-
"230320 Caririaçu";8;8;12168,00;9735,92;-;-;2432,08;-;-;1521,00;1521,00;26;3,3;-;-
"230330 Cariús";8;8;12216,00;9783,92;-;-;2432,08;-;-;1527,00;1527,00;31;3,9;-;-
"230340 Carnaubal";9;9;13683,99;10947,91;-;-;2736,08;-;-;1520,44;1520,44;40;4,4;-;-
"230370 Caucaia";38;38;223734,21;188553,03;-;-;35181,18;-;-;5887,74;5887,74;514;13,5;12;31,58
"230380 Cedro";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;26;5,2;-;-
"230395 Chorozinho";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;25;4,2;-;-
"230400 Coreaú";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;18;6,0;-;-
"230410 Crateús";124;124;389792,00;323694,76;-;-;66097,24;-;-;3143,48;3143,48;868;7,0;22;17,74
"230420 Crato";27;27;57209,97;47516,13;-;-;9693,84;-;-;2118,89;2118,89;225;8,3;3;11,11
"230425 Cruz";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"230426 Deputado Irapuan Pinheiro";13;13;19540,00;15587,87;-;-;3952,13;-;-;1503,08;1503,08;16;1,2;-;-
"230428 Eusébio";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;162;7,0;-;-
"230430 Farias Brito";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;10;5,0;-;-
"230440 Fortaleza";1389;1389;10410815,70;8882674,65;-;-;1528141,05;-;-;7495,19;7495,19;15803;11,4;376;27,07
"230450 Frecheirinha";7;7;10580,00;8451,93;-;-;2128,07;-;-;1511,43;1511,43;46;6,6;-;-
"230490 Groaíras";4;4;6184,00;4967,96;-;-;1216,04;-;-;1546,00;1546,00;41;10,3;-;-
"230500 Guaraciaba do Norte";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;75;9,4;-;-
"230523 Horizonte";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"230530 Ibiapina";11;11;17196,00;13851,89;-;-;3344,11;-;-;1563,27;1563,27;90;8,2;-;-
"230540 Icó";26;26;258417,14;219598,20;-;-;38818,94;-;-;9939,12;9939,12;208;8,0;12;46,15
"230550 Iguatu";56;56;86052,18;69016,01;-;-;17036,17;-;-;1536,65;1536,65;227;4,1;4;7,14
"230580 Ipu";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;7;2,3;-;-
"230600 Iracema";6;6;9096,00;7271,94;-;-;1824,06;-;-;1516,00;1516,00;23;3,8;1;16,67
"230610 Irauçuba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"230630 Itapagé";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;29;4,1;1;14,29
"230640 Itapipoca";47;47;527032,07;450845,21;-;-;76186,86;-;-;11213,45;11213,45;487;10,4;13;27,66
"230650 Itapiúna";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"230655 Itarema";3;3;4740,00;3827,97;-;-;912,03;-;-;1580,00;1580,00;30;10,0;-;-
"230670 Jaguaretama";14;14;21038,10;16781,96;-;-;4256,14;-;-;1502,72;1502,72;66;4,7;-;-
"230680 Jaguaribara";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"230690 Jaguaribe";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;50;3,1;2;12,50
"230700 Jaguaruana";5;5;7564,00;6043,95;-;-;1520,05;-;-;1512,80;1512,80;11;2,2;-;-
"230710 Jardim";4;4;6700,90;5426,81;-;-;1274,09;-;-;1675,23;1675,23;49;12,3;-;-
"230730 Juazeiro do Norte";301;301;893092,03;748896,99;-;-;144195,04;-;-;2967,08;2967,08;2322;7,7;88;29,24
"230740 Jucás";8;8;12176,00;9743,92;-;-;2432,08;-;-;1522,00;1522,00;53;6,6;1;12,50
"230750 Lavras da Mangabeira";23;23;35156,00;28163,77;-;-;6992,23;-;-;1528,52;1528,52;91;4,0;1;4,35
"230760 Limoeiro do Norte";55;55;325746,49;274879,16;-;-;50867,33;-;-;5922,66;5922,66;321;5,8;9;16,36
"230765 Maracanaú";52;52;184441,23;154061,43;-;-;30379,80;-;-;3546,95;3546,95;339;6,5;21;40,38
"230770 Maranguape";1;1;1700,60;1357,89;-;-;342,71;-;-;1700,60;1700,60;24;24,0;-;-
"230780 Marco";16;16;24588,30;19704,79;-;-;4883,51;-;-;1536,77;1536,77;61;3,8;1;6,25
"230800 Massapê";5;5;7556,00;6035,95;-;-;1520,05;-;-;1511,20;1511,20;14;2,8;-;-
"230810 Mauriti";22;22;33296,00;26607,78;-;-;6688,22;-;-;1513,45;1513,45;85;3,9;1;4,55
"230830 Milagres";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;27;6,8;-;-
"230835 Milhã";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"230840 Missão Velha";10;10;15336,00;12295,90;-;-;3040,10;-;-;1533,60;1533,60;47;4,7;-;-
"230850 Mombaça";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;108;6,8;1;6,25
"230870 Morada Nova";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;50;3,1;1;6,25
"230890 Morrinhos";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;10;5,0;-;-
"230900 Mucambo";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;89;4,0;-;-
"230930 Nova Russas";30;30;45520,00;36399,70;-;-;9120,30;-;-;1517,33;1517,33;96;3,2;-;-
"230940 Novo Oriente";18;18;27252,00;21779,82;-;-;5472,18;-;-;1514,00;1514,00;55;3,1;-;-
"230950 Orós";25;25;37532,00;29931,75;-;-;7600,25;-;-;1501,28;1501,28;91;3,6;2;8,00
"230960 Pacajus";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;48;5,3;1;11,11
"230970 Pacatuba";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;46;15,3;1;33,33
"231010 Palmácia";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"231020 Paracuru";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;24;1,4;-;-
"231025 Paraipaba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"231030 Parambu";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;39;3,5;-;-
"231050 Pedra Branca";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;14;4,7;-;-
"231070 Pentecoste";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;78;5,2;-;-
"231085 Pindoretama";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;1;100,00
"231110 Porteiras";4;4;6112,00;4895,96;-;-;1216,04;-;-;1528,00;1528,00;15;3,8;-;-
"231130 Quixadá";92;92;139667,42;111698,50;-;-;27968,92;-;-;1518,12;1518,12;274;3,0;4;4,35
"231135 Quixelô";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;67;5,2;-;-
"231140 Quixeramobim";118;118;210890,82;172403,78;-;-;38487,04;-;-;1787,21;1787,21;587;5,0;12;10,17
"231150 Quixeré";5;5;7540,00;6019,95;-;-;1520,05;-;-;1508,00;1508,00;20;4,0;1;20,00
"231160 Redenção";9;9;13652,32;10908,49;-;-;2743,83;-;-;1516,92;1516,92;41;4,6;1;11,11
"231180 Russas";16;16;24812,85;19948,69;-;-;4864,16;-;-;1550,80;1550,80;63;3,9;-;-
"231190 Saboeiro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"231195 Salitre";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;20;2,5;-;-
"231220 Santa Quitéria";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"231200 Santana do Acaraú";7;7;10772,04;8643,97;-;-;2128,07;-;-;1538,86;1538,86;40;5,7;-;-
"231230 São Benedito";26;26;39000,00;31095,74;-;-;7904,26;-;-;1500,00;1500,00;59;2,3;4;15,38
"231240 São Gonçalo do Amarante";3;3;4628,19;3716,16;-;-;912,03;-;-;1542,73;1542,73;7;2,3;-;-
"231270 Senador Pompeu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"231290 Sobral";557;557;3407939,32;2886164,40;-;-;521774,92;-;-;6118,38;6118,38;5985;10,7;196;35,19
"231300 Solonópole";6;6;9064,00;7239,94;-;-;1824,06;-;-;1510,67;1510,67;30;5,0;1;16,67
"231310 Tabuleiro do Norte";18;18;27736,00;22263,82;-;-;5472,18;-;-;1540,89;1540,89;92;5,1;-;-
"231320 Tamboril";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;12;4,0;-;-
"231330 Tauá";70;70;385469,66;324613,59;-;-;60856,07;-;-;5506,71;5506,71;424;6,1;15;21,43
"231340 Tianguá";18;18;128652,36;110433,76;-;-;18218,60;-;-;7147,35;7147,35;197;10,9;5;27,78
"231350 Trairi";6;6;9056,00;7231,94;-;-;1824,06;-;-;1509,33;1509,33;21;3,5;1;16,67
"231360 Ubajara";6;6;9048,00;7223,94;-;-;1824,06;-;-;1508,00;1508,00;10;1,7;-;-
"231375 Umirim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"231395 Varjota";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;35;5,0;-;-
"231400 Várzea Alegre";12;12;18304,00;14655,88;-;-;3648,12;-;-;1525,33;1525,33;45;3,8;1;8,33
"231410 Viçosa do Ceará";35;35;52556,00;41915,65;-;-;10640,35;-;-;1501,60;1501,60;227;6,5;3;8,57
"240020 Açu";20;20;30495,86;24415,67;-;-;6080,19;-;-;1524,79;1524,79;110;5,5;3;15,00
"240050 Alexandria";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"240100 Apodi";38;38;57808,60;46217,52;-;-;11591,08;-;-;1521,28;1521,28;191;5,0;7;18,42
"240110 Areia Branca";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;7;7,0;-;-
"240180 Brejinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"240200 Caicó";111;111;1336995,32;1137848,61;-;-;199146,71;-;-;12045,00;12045,00;789;7,1;30;27,03
"240260 Ceará-Mirim";3;3;4604,00;3691,97;-;-;912,03;-;-;1534,67;1534,67;13;4,3;-;-
"240310 Currais Novos";6;6;10328,50;8504,44;-;-;1824,06;-;-;1721,42;1721,42;45;7,5;2;33,33
"240360 Extremoz";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;1;50,00
"240400 Frutuoso Gomes";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"240450 Guamaré";6;6;58879,40;50012,14;-;-;8867,26;-;-;9813,23;9813,23;34;5,7;2;33,33
"240530 Januário Cicco";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"240560 Jardim de Piranhas";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;33;6,6;-;-
"240580 João Câmara";4;4;6088,00;4871,96;-;-;1216,04;-;-;1522,00;1522,00;12;3,0;2;50,00
"240610 Jucurutu";4;4;6112,00;4895,96;-;-;1216,04;-;-;1528,00;1528,00;16;4,0;-;-
"240710 Macaíba";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;72;7,2;4;40,00
"240720 Macau";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;155;7,0;1;4,55
"240760 Messias Targino";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"240800 Mossoró";258;258;2069761,50;1763044,84;-;-;306716,66;-;-;8022,33;8022,33;1885;7,3;67;25,97
"240810 Natal";373;373;2176422,76;1847016,74;-;-;329406,02;-;-;5834,91;5834,91;3112;8,3;107;28,69
"240325 Parnamirim";85;85;254710,29;212127,61;-;-;42582,68;-;-;2996,59;2996,59;562;6,6;9;10,59
"240940 Pau dos Ferros";22;22;117094,06;98591,44;-;-;18502,62;-;-;5322,46;5322,46;116;5,3;7;31,82
"240980 Pedro Velho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"240990 Pendências";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;4;2,0;-;-
"241120 Santa Cruz";28;28;42048,00;33535,72;-;-;8512,28;-;-;1501,71;1501,71;125;4,5;2;7,14
"241150 Santo Antônio";18;18;27762,27;22143,04;-;-;5619,23;-;-;1542,35;1542,35;158;8,8;1;5,56
"241200 São Gonçalo do Amarante";30;30;98746,00;82128,10;-;-;16617,90;-;-;3291,53;3291,53;248;8,3;6;20,00
"241230 São José do Campestre";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"241240 São José do Seridó";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"241250 São Miguel";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"241260 São Paulo do Potengi";4;4;6294,40;5078,36;-;-;1216,04;-;-;1573,60;1573,60;15;3,8;1;25,00
"241280 São Rafael";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"241030 Serra Caiada";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"241440 Touros";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"250320 Cabedelo";3;3;5106,37;4194,34;-;-;912,03;-;-;1702,12;1702,12;7;2,3;2;66,67
"250370 Cajazeiras";70;70;430183,83;363395,33;-;-;66788,50;-;-;6145,48;6145,48;435;6,2;24;34,29
"250400 Campina Grande";289;289;1490992,92;1257099,30;-;-;233893,62;-;-;5159,15;5159,15;2251;7,8;77;26,64
"250510 Cuité";1;1;1572,00;1267,99;-;-;304,01;-;-;1572,00;1572,00;9;9,0;-;-
"250750 João Pessoa";315;315;2320944,09;1977755,47;-;-;343188,62;-;-;7368,08;7368,08;3300;10,5;128;40,63
"250830 Lagoa Seca";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"250890 Mamanguape";5;5;7689,74;6149,35;-;-;1540,39;-;-;1537,95;1537,95;7;1,4;5;100,00
"251080 Patos";92;92;847612,86;721369,60;-;-;126243,26;-;-;9213,18;9213,18;740;8,0;58;63,04
"251130 Piancó";36;36;105984,82;88157,88;-;-;17826,94;-;-;2944,02;2944,02;253;7,0;13;36,11
"251210 Pombal";31;31;73700,00;60413,29;-;-;13286,71;-;-;2377,42;2377,42;200;6,5;9;29,03
"251370 Santa Rita";78;78;320402,00;271470,02;-;-;48931,98;-;-;4107,72;4107,72;730;9,4;10;12,82
"251550 Serra Branca";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"251600 Solânea";16;16;24160,00;19295,84;-;-;4864,16;-;-;1510,00;1510,00;71;4,4;1;6,25
"251630 Sumé";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;4;4,0;-;-
"260010 Afogados da Ingazeira";31;31;46537,95;37113,64;-;-;9424,31;-;-;1501,22;1501,22;192;6,2;6;19,35
"260020 Afrânio";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"260030 Agrestina";12;12;19304,04;15655,92;-;-;3648,12;-;-;1608,67;1608,67;69;5,8;-;-
"260040 Água Preta";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"260070 Aliança";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"260080 Altinho";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;18;6,0;-;-
"260090 Amaraji";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;58;11,6;-;-
"260110 Araripina";126;126;912572,61;775017,39;-;-;137555,22;-;-;7242,64;7242,64;1290;10,2;27;21,43
"260120 Arcoverde";91;91;533594,47;450038,36;-;-;83556,11;-;-;5863,68;5863,68;753;8,3;21;23,08
"260130 Barra de Guabiraba";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;10;5,0;-;-
"260140 Barreiros";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;30;7,5;-;-
"260170 Belo Jardim";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;66;11,0;1;16,67
"260180 Betânia";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"260190 Bezerros";35;35;52500,00;41859,65;-;-;10640,35;-;-;1500,00;1500,00;37;1,1;-;-
"260200 Bodocó";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;63;9,0;1;14,29
"260210 Bom Conselho";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;74;7,4;-;-
"260220 Bom Jardim";10;10;15016,00;11975,90;-;-;3040,10;-;-;1501,60;1501,60;49;4,9;-;-
"260230 Bonito";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;112;14,0;-;-
"260240 Brejão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"260250 Brejinho";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"260260 Brejo da Madre de Deus";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;113;4,9;-;-
"260280 Buíque";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;48;5,3;-;-
"260290 Cabo de Santo Agostinho";61;61;658450,38;570255,13;-;-;88195,25;-;-;10794,27;10794,27;725;11,9;23;37,70
"260300 Cabrobó";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"260320 Caetés";21;21;31775,53;25391,32;-;-;6384,21;-;-;1513,12;1513,12;148;7,0;-;-
"260330 Calçado";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;24;6,0;-;-
"260350 Camocim de São Félix";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"260360 Camutanga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;9;9,0;-;-
"260380 Capoeiras";7;7;10716,00;8587,93;-;-;2128,07;-;-;1530,86;1530,86;63;9,0;-;-
"260390 Carnaíba";5;5;7652,00;6131,95;-;-;1520,05;-;-;1530,40;1530,40;24;4,8;1;20,00
"260400 Carpina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;38;12,7;-;-
"260410 Caruaru";403;403;3156804,78;2702476,97;-;-;454327,81;-;-;7833,26;7833,26;5357;13,3;123;30,52
"260415 Casinhas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"260430 Cedro";10;10;15060,71;12020,61;-;-;3040,10;-;-;1506,07;1506,07;62;6,2;-;-
