 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jul/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"241150 Santo Antônio";35;35;52995,27;42354,95;-;-;10640,32;-;-;1514,15;1514,15;232;6,6;11;31,43
"241200 São Gonçalo do Amarante";33;33;293454,00;248887,27;-;-;44566,73;-;-;8892,55;8892,55;316;9,6;15;45,45
"241230 São José do Campestre";6;6;9224,00;7399,94;-;-;1824,06;-;-;1537,33;1537,33;30;5,0;-;-
"241260 São Paulo do Potengi";25;25;38248,96;30586,79;-;-;7662,17;-;-;1529,96;1529,96;139;5,6;6;24,00
"241280 São Rafael";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"241440 Touros";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;70;5,4;-;-
"250320 Cabedelo";7;7;10556,00;8427,93;-;-;2128,07;-;-;1508,00;1508,00;12;1,7;4;57,14
"250370 Cajazeiras";56;56;289395,24;244313,86;-;-;45081,38;-;-;5167,77;5167,77;380;6,8;12;21,43
"250400 Campina Grande";426;426;2223575,45;1874244,30;-;-;349331,15;-;-;5219,66;5219,66;3541;8,3;113;26,53
"250600 Esperança";1;1;1586,34;1282,33;-;-;304,01;-;-;1586,34;1586,34;5;5,0;-;-
"250750 João Pessoa";272;272;1466505,25;1239453,31;-;-;227051,94;-;-;5391,56;5391,56;2630;9,7;76;27,94
"250830 Lagoa Seca";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;25;3,1;-;-
"250890 Mamanguape";1;1;3125,76;2598,01;-;-;527,75;-;-;3125,76;3125,76;4;4,0;-;-
"250920 Massaranduba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"251080 Patos";24;24;53927,64;44574,99;-;-;9352,65;-;-;2246,99;2246,99;200;8,3;-;-
"251130 Piancó";36;36;108179,95;90056,61;-;-;18123,34;-;-;3005,00;3005,00;245;6,8;15;41,67
"251140 Picuí";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"251210 Pombal";67;67;423860,48;357566,45;-;-;66294,03;-;-;6326,28;6326,28;457;6,8;21;31,34
"251370 Santa Rita";723;723;5900842,89;5017392,46;-;-;883450,43;-;-;8161,61;8161,61;6257;8,7;387;53,53
"251550 Serra Branca";4;4;6049,17;4833,13;-;-;1216,04;-;-;1512,29;1512,29;14;3,5;-;-
"251600 Solânea";3;3;4620,00;3707,97;-;-;912,03;-;-;1540,00;1540,00;15;5,0;-;-
"260010 Afogados da Ingazeira";35;35;52500,00;41859,65;-;-;10640,35;-;-;1500,00;1500,00;183;5,2;10;28,57
"260020 Afrânio";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;6;1,2;-;-
"260030 Agrestina";18;18;28142,75;22666,70;-;-;5476,05;-;-;1563,49;1563,49;104;5,8;-;-
"260040 Água Preta";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;25;1,9;-;-
"260060 Alagoinha";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;31;6,2;-;-
"260080 Altinho";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;82;11,7;-;-
"260090 Amaraji";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"260100 Angelim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;46;11,5;-;-
"260110 Araripina";62;62;479558,11;407840,42;-;-;71717,69;-;-;7734,81;7734,81;598;9,6;17;27,42
"260120 Arcoverde";82;82;395122,73;331797,14;-;-;63325,59;-;-;4818,57;4818,57;595;7,3;14;17,07
"260130 Barra de Guabiraba";12;12;18328,00;14679,88;-;-;3648,12;-;-;1527,33;1527,33;90;7,5;-;-
"260140 Barreiros";16;16;24129,60;19265,44;-;-;4864,16;-;-;1508,10;1508,10;115;7,2;2;12,50
"260160 Belém do São Francisco";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;16;3,2;-;-
"260170 Belo Jardim";17;17;26372,00;21203,83;-;-;5168,17;-;-;1551,29;1551,29;126;7,4;1;5,88
"260180 Betânia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"260190 Bezerros";67;67;100580,24;80196,09;-;-;20384,15;-;-;1501,20;1501,20;292;4,4;6;8,96
"260200 Bodocó";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;17;5,7;-;-
"260210 Bom Conselho";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;98;7,0;-;-
"260220 Bom Jardim";7;7;10588,00;8459,93;-;-;2128,07;-;-;1512,57;1512,57;60;8,6;-;-
"260230 Bonito";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;101;8,4;-;-
"260280 Buíque";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;27;6,8;-;-
"260290 Cabo de Santo Agostinho";124;124;1140521,45;982028,48;-;-;158492,97;-;-;9197,75;9197,75;1120;9,0;43;34,68
"260300 Cabrobó";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"260320 Caetés";29;29;43519,00;34702,71;-;-;8816,29;-;-;1500,66;1500,66;192;6,6;1;3,45
"260330 Calçado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"260350 Camocim de São Félix";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;24;4,8;-;-
"260370 Canhotinho";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;64;6,4;-;-
"260380 Capoeiras";5;5;7660,00;6139,95;-;-;1520,05;-;-;1532,00;1532,00;27;5,4;-;-
"260390 Carnaíba";2;2;3088,00;2479,98;-;-;608,02;-;-;1544,00;1544,00;13;6,5;-;-
"260400 Carpina";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;85;7,1;-;-
"260410 Caruaru";515;515;2344322,73;1995553,61;-;-;348769,12;-;-;4552,08;4552,08;5918;11,5;161;31,26
"260415 Casinhas";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;9;4,5;-;-
"260430 Cedro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;30;5,0;-;-
"260450 Chã Grande";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;24;4,8;-;-
"260480 Cortês";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;38;6,3;-;-
"260500 Cupira";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;109;9,1;-;-
"260510 Custódia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;14;7,0;-;-
"260515 Dormentes";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"260520 Escada";5;5;7588,00;6067,95;-;-;1520,05;-;-;1517,60;1517,60;29;5,8;-;-
"260540 Feira Nova";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;118;9,8;-;-
"260560 Flores";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;11;5,5;-;-
"260570 Floresta";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;35;3,5;-;-
"260580 Frei Miguelinho";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;-;-
"260590 Gameleira";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"260600 Garanhuns";91;91;203955,13;167503,40;-;-;36451,73;-;-;2241,27;2241,27;510;5,6;20;21,98
"260610 Glória do Goitá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;18;4,5;-;-
"260620 Goiana";68;68;110596,06;89340,97;-;-;21255,09;-;-;1626,41;1626,41;501;7,4;10;14,71
"260630 Granito";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"260640 Gravatá";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;52;4,3;4;33,33
"260650 Iati";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"260670 Ibirajuba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"260700 Inajá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"260720 Ipojuca";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;69;4,9;-;-
"260765 Itambé";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;42;4,2;1;10,00
"260775 Itapissuma";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;44;6,3;-;-
"260790 Jaboatão dos Guararapes";124;124;881599,01;755302,85;-;-;126296,16;-;-;7109,67;7109,67;1187;9,6;26;20,97
"260800 Jataúba";9;9;13516,00;10779,91;-;-;2736,09;-;-;1501,78;1501,78;51;5,7;-;-
"260810 João Alfredo";11;11;16780,00;13435,89;-;-;3344,11;-;-;1525,45;1525,45;54;4,9;2;18,18
"260830 Jupi";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;15;3,8;-;-
"260845 Lagoa do Carro";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;84;6,0;-;-
"260870 Lagoa dos Gatos";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"260875 Lagoa Grande";14;14;21008,00;16751,86;-;-;4256,14;-;-;1500,57;1500,57;58;4,1;1;7,14
"260880 Lajedo";17;17;25988,00;20819,83;-;-;5168,17;-;-;1528,71;1528,71;134;7,9;3;17,65
"260890 Limoeiro";78;78;125541,37;101828,59;-;-;23712,78;-;-;1609,50;1609,50;699;9,0;16;20,51
"261430 Moreilândia";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;37;5,3;-;-
"260940 Moreno";123;123;684253,98;581672,30;-;-;102581,68;-;-;5563,04;5563,04;1476;12,0;30;24,39
"260960 Olinda";95;95;372128,68;313902,04;-;-;58226,64;-;-;3917,14;3917,14;624;6,6;31;32,63
"260970 Orobó";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;19;9,5;-;-
"260980 Orocó";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;11;11,0;-;-
"260990 Ouricuri";67;67;106094,99;85726,32;-;-;20368,67;-;-;1583,51;1583,51;350;5,2;12;17,91
"261000 Palmares";166;166;675251,04;565536,43;-;-;109714,61;-;-;4067,78;4067,78;1282;7,7;50;30,12
"261030 Paranatama";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;46;5,1;-;-
"261040 Parnamirim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;20;5,0;-;-
"261050 Passira";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;64;4,6;-;-
"261060 Paudalho";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;129;8,1;-;-
"261070 Paulista";75;75;433992,16;369919,88;-;-;64072,28;-;-;5786,56;5786,56;991;13,2;19;25,33
"261090 Pesqueira";17;17;26460,00;21291,83;-;-;5168,17;-;-;1556,47;1556,47;119;7,0;-;-
"261100 Petrolândia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;19;19,0;-;-
"261110 Petrolina";86;86;297452,85;249327,72;-;-;48125,13;-;-;3458,75;3458,75;707;8,2;19;22,09
"261130 Pombos";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;20;1,2;1;5,88
"261150 Quipapá";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;49;6,1;-;-
"261160 Recife";2846;2846;13768923,10;11683630,84;-;-;2085292,26;-;-;4837,99;4837,99;23655;8,3;534;18,76
"261180 Ribeirão";8;8;12056,00;9623,92;-;-;2432,08;-;-;1507,00;1507,00;29;3,6;1;12,50
"261200 Sairé";2;2;3020,00;2411,98;-;-;608,02;-;-;1510,00;1510,00;2;1,0;-;-
"261220 Salgueiro";100;100;283004,06;234685,21;-;-;48318,85;-;-;2830,04;2830,04;647;6,5;19;19,00
"261230 Saloá";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;22;2,8;-;-
"261240 Sanharó";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"261250 Santa Cruz do Capibaribe";40;40;60561,68;48292,92;-;-;12268,76;-;-;1514,04;1514,04;284;7,1;4;10,00
"261260 Santa Maria da Boa Vista";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;8;4,0;-;-
"261300 São Bento do Una";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;156;7,1;3;13,64
"261310 São Caitano";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"261330 São Joaquim do Monte";11;11;16636,00;13291,89;-;-;3344,11;-;-;1512,36;1512,36;32;2,9;-;-
"261360 São José do Egito";10;10;15448,00;12407,90;-;-;3040,10;-;-;1544,80;1544,80;56;5,6;-;-
"261370 São Lourenço da Mata";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;12;1,7;1;14,29
"261390 Serra Talhada";110;110;524869,09;441900,59;-;-;82968,50;-;-;4771,54;4771,54;618;5,6;28;25,45
"261410 Sertânia";8;8;12336,00;9903,92;-;-;2432,08;-;-;1542,00;1542,00;45;5,6;-;-
"261420 Sirinhaém";12;12;18440,00;14791,88;-;-;3648,12;-;-;1536,67;1536,67;117;9,8;2;16,67
"261440 Solidão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"261450 Surubim";26;26;39000,00;31095,74;-;-;7904,26;-;-;1500,00;1500,00;173;6,7;2;7,69
"261460 Tabira";11;11;17108,00;13763,89;-;-;3344,11;-;-;1555,27;1555,27;77;7,0;-;-
"261500 Taquaritinga do Norte";10;10;15080,00;12039,90;-;-;3040,10;-;-;1508,00;1508,00;50;5,0;-;-
"261520 Terra Nova";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"261540 Toritama";43;43;65708,00;52635,57;-;-;13072,43;-;-;1528,09;1528,09;150;3,5;4;9,30
"261570 Triunfo";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;37;6,2;-;-
"261580 Tupanatinga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"261590 Tuparetama";4;4;6264,00;5047,96;-;-;1216,04;-;-;1566,00;1566,00;34;8,5;-;-
"261610 Verdejante";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"261620 Vertentes";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;71;5,1;2;14,29
"261630 Vicência";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;24;3,0;-;-
"261640 Vitória de Santo Antão";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;139;6,3;-;-
"270030 Arapiraca";348;348;1433805,47;1204514,94;-;-;229290,53;-;-;4120,13;4120,13;2477;7,1;131;37,64
"270140 Campo Alegre";67;67;100500,00;80131,33;-;-;20368,67;-;-;1500,00;1500,00;552;8,2;1;1,49
"270230 Coruripe";28;28;112828,11;95241,53;-;-;17586,58;-;-;4029,58;4029,58;242;8,6;4;14,29
"270430 Maceió";368;368;2416215,32;2050777,91;-;-;365437,41;-;-;6565,80;6565,80;2876;7,8;134;36,41
"270450 Maragogi";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;25;5,0;-;-
"270470 Marechal Deodoro";23;23;34500,00;27507,77;-;-;6992,23;-;-;1500,00;1500,00;223;9,7;-;-
"270510 Matriz de Camaragibe";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;31;5,2;-;-
"270630 Palmeira dos Índios";38;38;144111,94;120690,86;-;-;23421,08;-;-;3792,42;3792,42;317;8,3;16;42,11
"270670 Penedo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"270730 Porto Calvo";11;11;16555,99;13211,89;-;-;3344,10;-;-;1505,09;1505,09;48;4,4;-;-
"270760 Quebrangulo";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;70;4,7;-;-
"270770 Rio Largo";30;30;45688,91;36568,61;-;-;9120,30;-;-;1522,96;1522,96;158;5,3;5;16,67
"270800 Santana do Ipanema";43;43;97948,25;80817,57;-;-;17130,68;-;-;2277,87;2277,87;300;7,0;12;27,91
"270830 São José da Laje";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;37;4,1;-;-
"270860 São Miguel dos Campos";27;27;101304,74;85455,68;-;-;15849,06;-;-;3752,03;3752,03;245;9,1;2;7,41
"270915 Teotônio Vilela";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;86;6,1;-;-
"280030 Aracaju";403;403;1561553,00;1309447,04;-;-;252105,96;-;-;3874,82;3874,82;2845;7,1;57;14,14
"280130 Capela";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;6;1,5;2;50,00
"280210 Estância";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;44;6,3;1;14,29
"280290 Itabaiana";24;24;36452,72;29141,00;-;-;7311,72;-;-;1518,86;1518,86;153;6,4;4;16,67
"280350 Lagarto";28;28;42186,23;33658,80;-;-;8527,43;-;-;1506,65;1506,65;180;6,4;-;-
"280450 Nossa Senhora da Glória";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;1;33,33
"280480 Nossa Senhora do Socorro";73;73;109662,14;87469,41;-;-;22192,73;-;-;1502,22;1502,22;295;4,0;21;28,77
"280570 Propriá";60;60;90921,95;72681,35;-;-;18240,60;-;-;1515,37;1515,37;319;5,3;19;31,67
"280670 São Cristóvão";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"290070 Alagoinhas";41;41;66642,93;54097,25;-;-;12545,68;-;-;1625,44;1625,44;196;4,8;13;31,71
"290100 Amargosa";6;6;9176,00;7351,94;-;-;1824,06;-;-;1529,33;1529,33;22;3,7;1;16,67
"290240 Aurelino Leal";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;20;2,0;1;10,00
"290270 Barra";6;6;9024,00;7199,94;-;-;1824,06;-;-;1504,00;1504,00;9;1,5;1;16,67
"290290 Barra do Choça";9;9;13620,00;10883,91;-;-;2736,09;-;-;1513,33;1513,33;14;1,6;-;-
"290320 Barreiras";67;67;246580,45;206080,30;-;-;40500,15;-;-;3680,31;3680,31;375;5,6;5;7,46
"290327 Barrocas";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"290340 Belmonte";3;3;4604,00;3691,97;-;-;912,03;-;-;1534,67;1534,67;15;5,0;-;-
"290390 Bom Jesus da Lapa";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;8;1,6;-;-
"290405 Bonito";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;14;7,0;-;-
"290490 Cachoeira";7;7;10612,00;8483,93;-;-;2128,07;-;-;1516,00;1516,00;13;1,9;1;14,29
"290520 Caetité";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;27;3,4;-;-
"290530 Cafarnaum";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"290550 Caldeirão Grande";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"290560 Camacan";31;31;46500,00;37075,69;-;-;9424,31;-;-;1500,00;1500,00;119;3,8;7;22,58
"290570 Camaçari";108;108;576367,13;486734,05;-;-;89633,08;-;-;5336,73;5336,73;644;6,0;14;12,96
"290590 Campo Alegre de Lourdes";15;15;22660,00;18099,85;-;-;4560,15;-;-;1510,67;1510,67;94;6,3;-;-
"290600 Campo Formoso";43;43;65407,26;52323,22;-;-;13084,04;-;-;1521,10;1521,10;147;3,4;4;9,30
"290650 Candeias";31;31;47290,90;37866,59;-;-;9424,31;-;-;1525,51;1525,51;62;2,0;2;6,45
"290690 Caravelas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"290720 Casa Nova";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;24;8,0;1;33,33
"290750 Catu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"290830 Conceição do Almeida";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;42;3,5;-;-
"290840 Conceição do Coité";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;13;3,3;-;-
"290850 Conceição do Jacuípe";6;6;9064,00;7239,94;-;-;1824,06;-;-;1510,67;1510,67;36;6,0;1;16,67
"290870 Condeúba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"290890 Coração de Maria";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"291005 Dias d'Ávila";13;13;19502,00;15549,87;-;-;3952,13;-;-;1500,15;1500,15;22;1,7;1;7,69
"291072 Eunápolis";31;31;50376,13;40951,82;-;-;9424,31;-;-;1625,04;1625,04;136;4,4;6;19,35
"291080 Feira de Santana";11;11;148689,28;127781,11;-;-;20908,17;-;-;13517,21;13517,21;140;12,7;10;90,91
"291120 Gandu";23;23;34608,00;27615,77;-;-;6992,23;-;-;1504,70;1504,70;43;1,9;3;13,04
"291170 Guanambi";7;7;15103,97;12569,10;-;-;2534,87;-;-;2157,71;2157,71;34;4,9;1;14,29
"291180 Guaratinga";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;13;4,3;-;-
"291270 Ibirapitanga";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"291280 Ibirapuã";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"291320 Ibotirama";12;12;18300,18;14640,45;-;-;3659,73;-;-;1525,02;1525,02;30;2,5;1;8,33
"291350 Iguaí";16;16;24048,00;19183,84;-;-;4864,16;-;-;1503,00;1503,00;49;3,1;-;-
"291360 Ilhéus";152;152;1531718,92;1303607,48;-;-;228111,44;-;-;10077,10;10077,10;1471;9,7;41;26,97
"291390 Ipiaú";9;9;15486,46;12665,23;-;-;2821,23;-;-;1720,72;1720,72;94;10,4;1;11,11
"291460 Irecê";2;2;33672,82;28748,00;-;-;4924,82;-;-;16836,41;16836,41;19;9,5;-;-
"291465 Itabela";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;27;2,3;-;-
"291470 Itaberaba";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;75;8,3;-;-
"291480 Itabuna";35;35;79835,39;66528,09;-;-;13307,30;-;-;2281,01;2281,01;342;9,8;9;25,71
"291540 Itaju do Colônia";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;27;6,8;-;-
"291560 Itamaraju";4;4;6064,00;4847,96;-;-;1216,04;-;-;1516,00;1516,00;7;1,8;1;25,00
"291580 Itambé";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;7;2,3;-;-
"291600 Itanhém";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;13;6,5;-;-
"291610 Itaparica";13;13;19676,00;15723,87;-;-;3952,13;-;-;1513,54;1513,54;21;1,6;3;23,08
"291690 Itiruçu";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"291710 Itororó";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;42;3,0;-;-
"291750 Jacobina";24;24;38440,72;31144,48;-;-;7296,24;-;-;1601,70;1601,70;170;7,1;1;4,17
"291770 Jaguarari";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"291800 Jequié";51;51;271358,51;228880,73;-;-;42477,78;-;-;5320,76;5320,76;463;9,1;19;37,25
"291830 Jitaúna";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"291840 Juazeiro";7;7;30573,15;26121,93;-;-;4451,22;-;-;4367,59;4367,59;64;9,1;4;57,14
"291970 Macarani";8;8;12256,00;9823,92;-;-;2432,08;-;-;1532,00;1532,00;32;4,0;-;-
"292010 Mairi";1;1;1512,00;1207,99;-;-;304,01;-;-;1512,00;1512,00;3;3,0;-;-
"292050 Maracás";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;19;3,8;1;20,00
"292120 Miguel Calmon";4;4;6008,00;4791,96;-;-;1216,04;-;-;1502,00;1502,00;9;2,3;-;-
"292130 Milagres";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;1;50,00
"292200 Mucuri";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;34;4,9;-;-
"292250 Nazaré";13;13;19508,00;15555,87;-;-;3952,13;-;-;1500,62;1500,62;39;3,0;1;7,69
"292273 Nova Fátima";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"292300 Nova Viçosa";7;7;10540,00;8411,93;-;-;2128,07;-;-;1505,71;1505,71;27;3,9;-;-
"292310 Olindina";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;34;17,0;-;-
"292320 Oliveira dos Brejinhos";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;15;15,0;-;-
"292460 Pindobaçu";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;23;1,9;-;-
"292500 Planalto";4;4;6008,00;4791,96;-;-;1216,04;-;-;1502,00;1502,00;4;1,0;-;-
"292510 Poções";8;8;12368,24;9920,68;-;-;2447,56;-;-;1546,03;1546,03;45;5,6;-;-
"292525 Ponto Novo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"292530 Porto Seguro";15;15;143687,75;122765,33;-;-;20922,42;-;-;9579,18;9579,18;118;7,9;2;13,33
"292575 Presidente Tancredo Neves";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;45;2,8;6;37,50
"292600 Remanso";30;30;322440,49;274241,79;-;-;48198,70;-;-;10748,02;10748,02;253;8,4;7;23,33
"292630 Riachão do Jacuípe";7;7;10700,00;8571,93;-;-;2128,07;-;-;1528,57;1528,57;27;3,9;3;42,86
"292640 Riacho de Santana";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
