 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Out/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"261440 Solidão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"261450 Surubim";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;47;9,4;-;-
"261460 Tabira";6;6;9256,00;7431,94;-;-;1824,06;-;-;1542,67;1542,67;32;5,3;-;-
"261500 Taquaritinga do Norte";6;6;9048,00;7223,94;-;-;1824,06;-;-;1508,00;1508,00;40;6,7;-;-
"261520 Terra Nova";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;18;9,0;-;-
"261540 Toritama";9;9;13844,00;11107,91;-;-;2736,09;-;-;1538,22;1538,22;43;4,8;1;11,11
"261560 Trindade";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;-;-
"261570 Triunfo";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"261610 Verdejante";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"261620 Vertentes";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;1;33,33
"261630 Vicência";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"261640 Vitória de Santo Antão";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;44;4,0;1;9,09
"270030 Arapiraca";118;118;437903,13;369658,92;-;-;68244,21;-;-;3711,04;3711,04;1452;12,3;56;47,46
"270140 Campo Alegre";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;139;7,3;-;-
"270170 Capela";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"270430 Maceió";280;280;2623664,99;2234620,71;-;-;389044,28;-;-;9370,23;9370,23;3373;12,0;89;31,79
"270510 Matriz de Camaragibe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"270630 Palmeira dos Índios";33;33;105416,50;87627,93;-;-;17788,57;-;-;3194,44;3194,44;239;7,2;9;27,27
"270670 Penedo";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"270730 Porto Calvo";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;78;7,8;-;-
"270760 Quebrangulo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"270770 Rio Largo";1;1;1551,37;1247,36;-;-;304,01;-;-;1551,37;1551,37;14;14,0;-;-
"270800 Santana do Ipanema";55;55;121036,28;99781,17;-;-;21255,11;-;-;2200,66;2200,66;502;9,1;16;29,09
"270830 São José da Laje";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;7;1,8;-;-
"270860 São Miguel dos Campos";5;5;7920,60;6400,55;-;-;1520,05;-;-;1584,12;1584,12;44;8,8;-;-
"270915 Teotônio Vilela";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;5;1,7;-;-
"270930 União dos Palmares";10;10;16001,10;12937,78;-;-;3063,32;-;-;1600,11;1600,11;58;5,8;1;10,00
"280030 Aracaju";237;237;1678065,86;1437784,86;-;-;240281,00;-;-;7080,45;7080,45;3634;15,3;74;31,22
"280130 Capela";4;4;6040,00;4823,96;-;-;1216,04;-;-;1510,00;1510,00;13;3,3;-;-
"280210 Estância";134;134;633442,98;531816,04;-;-;101626,94;-;-;4727,19;4727,19;1128;8,4;46;34,33
"280290 Itabaiana";67;67;108223,26;87812,02;-;-;20411,24;-;-;1615,27;1615,27;217;3,2;1;1,49
"280350 Lagarto";129;129;1180656,86;1006505,00;-;-;174151,86;-;-;9152,38;9152,38;1506;11,7;49;37,98
"280450 Nossa Senhora da Glória";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;59;3,7;2;12,50
"280480 Nossa Senhora do Socorro";21;21;31760,31;25376,10;-;-;6384,21;-;-;1512,40;1512,40;86;4,1;-;-
"280570 Propriá";10;10;15151,00;12110,90;-;-;3040,10;-;-;1515,10;1515,10;55;5,5;3;30,00
"290070 Alagoinhas";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;24;4,8;-;-
"290080 Alcobaça";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;29;4,1;2;28,57
"290100 Amargosa";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;13;4,3;-;-
"290240 Aurelino Leal";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;18;6,0;-;-
"290280 Barra da Estiva";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"290290 Barra do Choça";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;2;0,7;-;-
"290320 Barreiras";99;99;163748,51;132456,65;-;-;31291,86;-;-;1654,03;1654,03;644;6,5;3;3,03
"290340 Belmonte";3;3;4680,06;3764,16;-;-;915,90;-;-;1560,02;1560,02;24;8,0;-;-
"290390 Bom Jesus da Lapa";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;114;7,1;1;6,25
"290490 Cachoeira";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;3;1,5;-;-
"290520 Caetité";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"290530 Cafarnaum";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;5;2,5;-;-
"290550 Caldeirão Grande";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"290560 Camacan";24;24;36000,00;28703,76;-;-;7296,24;-;-;1500,00;1500,00;202;8,4;3;12,50
"290570 Camaçari";13;13;24046,67;20094,54;-;-;3952,13;-;-;1849,74;1849,74;99;7,6;2;15,38
"290600 Campo Formoso";19;19;29944,57;24098,72;-;-;5845,85;-;-;1576,03;1576,03;120;6,3;1;5,26
"290620 Canarana";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;14;4,7;-;-
"290650 Candeias";15;15;22625,36;18065,21;-;-;4560,15;-;-;1508,36;1508,36;13;0,9;-;-
"290720 Casa Nova";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;2;2,0;-;-
"290755 Caturama";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"290830 Conceição do Almeida";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"290850 Conceição do Jacuípe";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"290910 Coribe";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"290930 Correntina";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"291005 Dias d'Ávila";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"291060 Esplanada";3;3;4652,00;3739,97;-;-;912,03;-;-;1550,67;1550,67;23;7,7;-;-
"291072 Eunápolis";39;39;223048,48;188017,69;-;-;35030,79;-;-;5719,19;5719,19;193;4,9;3;7,69
"291080 Feira de Santana";31;31;89292,97;74624,71;-;-;14668,26;-;-;2880,42;2880,42;327;10,5;8;25,81
"291180 Guaratinga";6;6;9128,00;7303,94;-;-;1824,06;-;-;1521,33;1521,33;27;4,5;1;16,67
"291280 Ibirapuã";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;15;5,0;-;-
"291290 Ibirataia";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"291320 Ibotirama";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;11;3,7;1;33,33
"291350 Iguaí";17;17;25572,00;20403,83;-;-;5168,17;-;-;1504,24;1504,24;48;2,8;-;-
"291360 Ilhéus";96;96;1070000,79;912953,18;-;-;157047,61;-;-;11145,84;11145,84;1400;14,6;29;30,21
"291390 Ipiaú";2;2;3718,83;3110,81;-;-;608,02;-;-;1859,41;1859,41;42;21,0;1;50,00
"291460 Irecê";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;1;1,0;-;-
"291465 Itabela";6;6;9036,06;7208,13;-;-;1827,93;-;-;1506,01;1506,01;27;4,5;1;16,67
"291470 Itaberaba";27;27;350900,00;298614,93;-;-;52285,07;-;-;12996,30;12996,30;220;8,1;7;25,93
"291480 Itabuna";114;114;255501,95;212957,01;-;-;42544,94;-;-;2241,25;2241,25;943;8,3;21;18,42
"291540 Itaju do Colônia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"291560 Itamaraju";17;17;25556,00;20387,83;-;-;5168,17;-;-;1503,29;1503,29;47;2,8;-;-
"291580 Itambé";9;9;13644,00;10907,91;-;-;2736,09;-;-;1516,00;1516,00;18;2,0;-;-
"291600 Itanhém";6;6;9084,18;7248,51;-;-;1835,67;-;-;1514,03;1514,03;43;7,2;-;-
"291610 Itaparica";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;2;2,0;-;-
"291690 Itiruçu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"291700 Itiúba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"291710 Itororó";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;19;3,2;-;-
"291750 Jacobina";14;14;22896,26;18436,72;-;-;4459,54;-;-;1635,45;1635,45;59;4,2;3;21,43
"291770 Jaguarari";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"291800 Jequié";99;99;532182,17;448431,15;-;-;83751,02;-;-;5375,58;5375,58;886;8,9;12;12,12
"291830 Jitaúna";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"291840 Juazeiro";24;24;130225,85;110316,66;-;-;19909,19;-;-;5426,08;5426,08;204;8,5;5;20,83
"291915 Lapão";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;11;3,7;-;-
"291920 Lauro de Freitas";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;93;10,3;-;-
"291970 Macarani";11;11;16828,00;13483,89;-;-;3344,11;-;-;1529,82;1529,82;41;3,7;1;9,09
"292020 Malhada";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"292050 Maracás";10;10;15072,00;12031,90;-;-;3040,10;-;-;1507,20;1507,20;26;2,6;2;20,00
"292120 Miguel Calmon";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"292200 Mucuri";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;43;4,8;-;-
"292240 Mutuípe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;1;0,3;-;-
"292250 Nazaré";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;4;2,0;-;-
"292300 Nova Viçosa";6;6;9096,00;7271,94;-;-;1824,06;-;-;1516,00;1516,00;19;3,2;1;16,67
"292310 Olindina";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;8;4,0;-;-
"292360 Paramirim";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"292370 Paratinga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"292460 Pindobaçu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"292500 Planalto";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"292510 Poções";3;3;4728,18;3804,54;-;-;923,64;-;-;1576,06;1576,06;21;7,0;-;-
"292530 Porto Seguro";17;17;137815,35;117644,25;-;-;20171,10;-;-;8106,79;8106,79;127;7,5;5;29,41
"292575 Presidente Tancredo Neves";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;-;-
"292600 Remanso";15;15;147533,59;125706,24;-;-;21827,35;-;-;9835,57;9835,57;132;8,8;7;46,67
"292630 Riachão do Jacuípe";7;7;10617,95;8489,88;-;-;2128,07;-;-;1516,85;1516,85;29;4,1;1;14,29
"292720 Ruy Barbosa";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"292730 Salinas da Margarida";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"292740 Salvador";895;895;5650645,76;4849106,38;-;-;801539,38;-;-;6313,57;6313,57;9454;10,6;208;23,24
"292840 Santa Rita de Cássia";4;4;6009,34;4793,30;-;-;1216,04;-;-;1502,34;1502,34;12;3,0;-;-
"292800 Santaluz";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;12;3,0;-;-
"292830 Santanópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;1;0,5;-;-
"292870 Santo Antônio de Jesus";7;7;32054,91;26973,24;-;-;5081,67;-;-;4579,27;4579,27;17;2,4;-;-
"292880 Santo Estêvão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"292890 São Desidério";6;6;9248,60;7385,84;-;-;1862,76;-;-;1541,43;1541,43;65;10,8;-;-
"292910 São Felipe";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"292905 São Félix do Coribe";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"292920 São Francisco do Conde";11;11;16748,72;13358,17;-;-;3390,55;-;-;1522,61;1522,61;41;3,7;-;-
"292925 São Gabriel";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"292940 São Miguel das Matas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"292950 São Sebastião do Passé";6;6;9008,00;7183,94;-;-;1824,06;-;-;1501,33;1501,33;24;4,0;1;16,67
"292960 Sapeaçu";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;10;1,7;-;-
"292990 Seabra";8;8;54090,62;45728,12;-;-;8362,50;-;-;6761,33;6761,33;62;7,8;4;50,00
"293010 Senhor do Bonfim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"293040 Serra Preta";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"293050 Serrinha";4;4;22042,03;18553,99;-;-;3488,04;-;-;5510,51;5510,51;29;7,3;1;25,00
"293077 Sobradinho";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;17;8,5;-;-
"293110 Tanquinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;1;100,00
"293130 Tapiramutá";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"293135 Teixeira de Freitas";38;38;306364,05;261051,38;-;-;45312,67;-;-;8062,21;8062,21;327;8,6;5;13,16
"293150 Teofilândia";4;4;6152,00;4935,96;-;-;1216,04;-;-;1538,00;1538,00;19;4,8;1;25,00
"293220 Ubaitaba";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"293250 Una";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;26;6,5;1;25,00
"293290 Valença";3;3;4713,78;3801,75;-;-;912,03;-;-;1571,26;1571,26;13;4,3;-;-
"293310 Várzea do Poço";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"293325 Vereda";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"293330 Vitória da Conquista";158;158;597066,33;501359,30;-;-;95707,03;-;-;3778,90;3778,90;1037;6,6;31;19,62
"310090 Águas Formosas";4;4;6156,42;4913,29;-;-;1243,13;-;-;1539,11;1539,11;30;7,5;-;-
"310110 Aimorés";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;25;4,2;1;16,67
"310150 Além Paraíba";21;21;57757,36;48498,46;-;-;9258,90;-;-;2750,35;2750,35;164;7,8;3;14,29
"310160 Alfenas";31;31;493204,49;421216,75;-;-;71987,74;-;-;15909,82;15909,82;340;11,0;11;35,48
"310170 Almenara";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;7;3,5;-;-
"310350 Araguari";11;11;101710,22;87891,69;-;-;13818,53;-;-;9246,38;9246,38;81;7,4;3;27,27
"310375 Araporã";3;3;4957,23;4045,20;-;-;912,03;-;-;1652,41;1652,41;6;2,0;-;-
"310400 Araxá";38;38;81370,03;68454,45;-;-;12915,58;-;-;2141,32;2141,32;342;9,0;7;18,42
"310450 Arinos";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;38;19,0;-;-
"310490 Baependi";10;10;30262,00;25391,30;-;-;4870,70;-;-;3026,20;3026,20;49;4,9;2;20,00
"310560 Barbacena";2;2;3383,19;2775,17;-;-;608,02;-;-;1691,60;1691,60;6;3,0;-;-
"310590 Barroso";5;5;7628,00;6107,95;-;-;1520,05;-;-;1525,60;1525,60;24;4,8;-;-
"310620 Belo Horizonte";786;786;4954556,59;4227037,93;-;-;727518,66;-;-;6303,51;6303,51;9626;12,2;168;21,37
"310640 Belo Vale";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"310670 Betim";148;148;2055116,61;1754192,77;-;-;300923,84;-;-;13885,92;13885,92;1305;8,8;68;45,95
"310710 Boa Esperança";12;12;18097,20;14449,08;-;-;3648,12;-;-;1508,10;1508,10;44;3,7;3;25,00
"310730 Bocaiúva";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;11;3,7;-;-
"310740 Bom Despacho";7;7;10856,47;8728,40;-;-;2128,07;-;-;1550,92;1550,92;40;5,7;-;-
"310860 Brasília de Minas";24;24;295901,55;252029,71;-;-;43871,84;-;-;12329,23;12329,23;165;6,9;9;37,50
"310900 Brumadinho";6;6;9191,47;7367,41;-;-;1824,06;-;-;1531,91;1531,91;28;4,7;-;-
"311000 Caeté";5;5;8680,15;6932,10;-;-;1748,05;-;-;1736,03;1736,03;5;1,0;2;40,00
"311050 Camanducaia";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;17;5,7;-;-
"311060 Cambuí";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"311090 Campanha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;1;100,00
"311100 Campestre";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"311120 Campo Belo";57;57;234562,50;197280,50;-;-;37282,00;-;-;4115,13;4115,13;348;6,1;13;22,81
"311180 Canápolis";5;5;7620,00;6099,95;-;-;1520,05;-;-;1524,00;1524,00;25;5,0;1;20,00
"311260 Capinópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"311330 Carangola";36;36;311583,89;265380,69;-;-;46203,20;-;-;8655,11;8655,11;260;7,2;15;41,67
"311340 Caratinga";15;15;29866,51;24485,02;-;-;5381,49;-;-;1991,10;1991,10;83;5,5;-;-
"311430 Carmo do Paranaíba";2;2;3036,70;2428,68;-;-;608,02;-;-;1518,35;1518,35;6;3,0;-;-
"311460 Carrancas";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;1;100,00
"311510 Cássia";8;8;13741,89;11240,15;-;-;2501,74;-;-;1717,74;1717,74;76;9,5;-;-
"311530 Cataguases";5;5;8208,78;6684,86;-;-;1523,92;-;-;1641,76;1641,76;34;6,8;-;-
"311580 Centralina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;10;3,3;-;-
"311730 Conceição das Alagoas";4;4;6247,51;5031,47;-;-;1216,04;-;-;1561,88;1561,88;19;4,8;-;-
"311750 Conceição do Mato Dentro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;1;50,00
"311770 Conceição do Rio Verde";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"311800 Congonhas";7;7;10795,29;8667,22;-;-;2128,07;-;-;1542,18;1542,18;65;9,3;-;-
"311830 Conselheiro Lafaiete";25;25;202466,13;173009,68;-;-;29456,45;-;-;8098,65;8098,65;232;9,3;1;4,00
"311840 Conselheiro Pena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;12;12,0;-;-
"311860 Contagem";213;213;1851655,26;1577458,77;-;-;274196,49;-;-;8693,22;8693,22;2262;10,6;67;31,46
"311880 Coração de Jesus";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"311940 Coronel Fabriciano";51;51;177051,49;149790,97;-;1119,81;26140,71;-;-;3471,60;3471,60;446;8,7;10;19,61
"312020 Cristais";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;1;1,0;-;-
"312080 Cruzília";4;4;6966,40;5645,87;-;-;1320,53;-;-;1741,60;1741,60;64;16,0;1;25,00
"312090 Curvelo";27;27;385097,54;331241,22;-;-;53856,32;-;-;14262,87;14262,87;319;11,8;10;37,04
"312160 Diamantina";11;11;27400,40;22744,15;-;-;4656,25;-;-;2490,95;2490,95;81;7,4;-;-
"312230 Divinópolis";45;45;262722,57;222780,28;-;-;39942,29;-;-;5838,28;5838,28;429;9,5;9;20,00
"312400 Ervália";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"312430 Espinosa";4;4;7587,60;6371,56;-;-;1216,04;-;-;1896,90;1896,90;30;7,5;-;-
"312490 Eugenópolis";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;15;3,0;-;-
"312510 Extrema";13;13;145218,29;123998,96;-;-;21219,33;-;-;11170,64;11170,64;97;7,5;3;23,08
"312595 Fervedouro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"312610 Formiga";12;12;21765,38;17662,86;-;-;4102,52;-;-;1813,78;1813,78;48;4,0;-;-
"312670 Francisco Sá";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;73;36,5;-;-
"312710 Frutal";10;10;15232,20;12192,10;-;-;3040,10;-;-;1523,22;1523,22;46;4,6;1;10,00
"312770 Governador Valadares";196;196;2432918,63;2083898,29;-;-;349020,34;-;-;12412,85;12412,85;1583;8,1;63;32,14
"312800 Guanhães";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;6;1,5;-;-
"312870 Guaxupé";32;32;113507,24;94870,72;-;-;18636,52;-;-;3547,10;3547,10;189;5,9;5;15,63
"312980 Ibirité";20;20;82600,07;69688,87;-;-;12911,20;-;-;4130,00;4130,00;113;5,7;4;20,00
"313130 Ipatinga";153;153;1314758,84;1141831,39;-;-;172927,45;-;-;8593,20;8593,20;1909;12,5;49;32,03
"313170 Itabira";55;55;391328,47;332737,44;-;-;58591,03;-;-;7115,06;7115,06;441;8,0;9;16,36
"313190 Itabirito";12;12;20209,15;16487,50;-;-;3721,65;-;-;1684,10;1684,10;112;9,3;2;16,67
"313240 Itajubá";26;26;203806,76;173787,40;-;-;30019,36;-;-;7838,72;7838,72;195;7,5;8;30,77
"313270 Itambacuri";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;12;4,0;-;-
"313310 Itanhandu";6;6;9306,11;7482,05;-;-;1824,06;-;-;1551,02;1551,02;26;4,3;-;-
"313320 Itanhomi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"313350 Itapecerica";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;1;1,0;-;-
"313380 Itaúna";43;43;614540,44;527081,63;-;-;87458,81;-;-;14291,64;14291,64;517;12,0;17;39,53
"313420 Ituiutaba";22;22;56970,56;46944,66;-;-;10025,90;-;-;2589,57;2589,57;144;6,5;7;31,82
"313440 Iturama";17;17;25715,90;20547,73;-;-;5168,17;-;-;1512,70;1512,70;51;3,0;-;-
"313460 Jaboticatubas";6;6;9056,00;7231,94;-;-;1824,06;-;-;1509,33;1509,33;29;4,8;-;-
"313505 Jaíba";4;4;6128,00;4911,96;-;-;1216,04;-;-;1532,00;1532,00;16;4,0;-;-
"313510 Janaúba";23;23;83733,83;69833,98;-;-;13899,85;-;-;3640,60;3640,60;208;9,0;7;30,43
"313580 Jequitinhonha";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;-;-
"313620 João Monlevade";14;14;27155,28;22829,48;-;-;4325,80;-;-;1939,66;1939,66;109;7,8;1;7,14
"313630 João Pinheiro";6;6;9850,46;8026,40;-;-;1824,06;-;-;1641,74;1641,74;54;9,0;2;33,33
"313670 Juiz de Fora";143;143;1334895,54;1145236,04;-;-;189659,50;-;-;9334,93;9334,93;1998;14,0;31;21,68
"313700 Ladainha";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;4;4,0;-;-
"313710 Lagamar";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"313720 Lagoa da Prata";55;55;313192,58;264868,61;-;-;48323,97;-;-;5694,41;5694,41;389;7,1;13;23,64
"313760 Lagoa Santa";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"313820 Lavras";20;20;110597,29;93331,07;-;-;17266,22;-;-;5529,86;5529,86;145;7,3;2;10,00
"313840 Leopoldina";38;38;628955,06;538277,08;-;-;90677,98;-;-;16551,45;16551,45;378;9,9;4;10,53
"313900 Machado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"313930 Manga";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;31;3,9;2;25,00
"313940 Manhuaçu";174;174;1521328,47;1301294,41;-;-;220034,06;-;-;8743,27;8743,27;1759;10,1;41;23,56
"313950 Manhumirim";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;10;5,0;-;-
"314000 Mariana";10;10;17481,35;14429,64;-;-;3051,71;-;-;1748,13;1748,13;57;5,7;1;10,00
"314070 Mateus Leme";4;4;6805,43;5467,79;-;-;1337,64;-;-;1701,36;1701,36;25;6,3;-;-
"314090 Matipó";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"314150 Mendes Pimentel";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
