 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Set/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"211157 São Pedro dos Crentes";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;-;-
"211160 São Raimundo das Mangabeiras";9;9;13716,00;10979,91;-;-;2736,09;-;-;1524,00;1524,00;36;4,0;-;-
"211180 Sítio Novo";8;8;12136,00;9703,92;-;-;2432,08;-;-;1517,00;1517,00;47;5,9;-;-
"211195 Sucupira do Riachão";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;4;1,0;-;-
"211210 Timbiras";22;22;35798,22;29110,00;-;-;6688,22;-;-;1627,19;1627,19;94;4,3;1;4,55
"211220 Timon";42;42;65609,89;52736,98;-;-;12872,91;-;-;1562,14;1562,14;341;8,1;5;11,90
"211223 Trizidela do Vale";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"211230 Tuntum";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"211260 Urbano Santos";14;14;21112,00;16855,86;-;-;4256,14;-;-;1508,00;1508,00;40;2,9;-;-
"211270 Vargem Grande";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;28;7,0;-;-
"211280 Viana";4;4;6144,00;4927,96;-;-;1216,04;-;-;1536,00;1536,00;19;4,8;-;-
"211285 Vila Nova dos Martírios";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"211300 Vitorino Freire";44;44;66880,00;53503,56;-;-;13376,44;-;-;1520,00;1520,00;184;4,2;-;-
"211400 Zé Doca";61;61;91572,00;73027,39;-;-;18544,61;-;-;1501,18;1501,18;200;3,3;2;3,28
"220020 Água Branca";40;40;60292,06;48127,79;-;-;12164,27;-;-;1507,30;1507,30;362;9,1;-;-
"220040 Altos";11;11;16692,00;13347,89;-;-;3344,11;-;-;1517,45;1517,45;44;4,0;1;9,09
"220050 Amarante";7;7;10536,00;8407,93;-;-;2128,07;-;-;1505,14;1505,14;33;4,7;1;14,29
"220120 Barras";28;28;42000,00;33487,72;-;-;8512,28;-;-;1500,00;1500,00;131;4,7;4;14,29
"220150 Batalha";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;32;4,6;-;-
"220190 Bom Jesus";39;39;60250,25;48393,86;-;-;11856,39;-;-;1544,88;1544,88;167;4,3;3;7,69
"220220 Campo Maior";28;28;42000,00;33487,72;-;-;8512,28;-;-;1500,00;1500,00;129;4,6;3;10,71
"220230 Canto do Buriti";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;37;4,1;-;-
"220290 Corrente";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;72;7,2;1;10,00
"220320 Curimatá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;1;100,00
"220330 Demerval Lobão";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;55;4,6;-;-
"220370 Esperantina";29;29;43508,00;34691,71;-;-;8816,29;-;-;1500,28;1500,28;80;2,8;2;6,90
"220390 Floriano";111;111;185788,17;151738,62;-;-;34049,55;-;-;1673,77;1673,77;725;6,5;15;13,51
"220580 Luzilândia";13;13;19828,00;15875,87;-;-;3952,13;-;-;1525,23;1525,23;76;5,8;-;-
"220620 Miguel Alves";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;44;4,4;1;10,00
"220700 Oeiras";23;23;36684,77;29595,79;-;-;7088,98;-;-;1594,99;1594,99;190;8,3;4;17,39
"220770 Parnaíba";149;149;868837,68;733023,76;-;-;135813,92;-;-;5831,13;5831,13;1410;9,5;50;33,56
"220780 Paulistana";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;17;8,5;-;-
"220790 Pedro II";8;8;12072,06;9636,11;-;-;2435,95;-;-;1509,01;1509,01;39;4,9;-;-
"220800 Picos";55;55;87547,69;70827,14;-;-;16720,55;-;-;1591,78;1591,78;406;7,4;12;21,82
"220840 Piripiri";33;33;253386,72;214432,19;-;-;38954,53;-;-;7678,39;7678,39;345;10,5;8;24,24
"221050 São Pedro do Piauí";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;24;4,8;-;-
"221060 São Raimundo Nonato";13;13;19788,00;15835,87;-;-;3952,13;-;-;1522,15;1522,15;58;4,5;1;7,69
"221100 Teresina";804;804;4974123,10;4244478,61;-;-;729644,49;-;-;6186,72;6186,72;7034;8,7;148;18,41
"221110 União";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;1;100,00
"221120 Uruçuí";49;49;73764,00;58867,51;-;-;14896,49;-;-;1505,39;1505,39;199;4,1;1;2,04
"221130 Valença do Piauí";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;41;4,6;-;-
"230020 Acaraú";16;16;24828,30;19944,79;-;-;4883,51;-;-;1551,77;1551,77;93;5,8;5;31,25
"230030 Acopiara";10;10;15040,00;11999,90;-;-;3040,10;-;-;1504,00;1504,00;102;10,2;-;-
"230040 Aiuaba";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;31;7,8;-;-
"230070 Alto Santo";3;3;4539,99;3627,97;-;-;912,02;-;-;1513,33;1513,33;11;3,7;-;-
"230100 Aquiraz";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;76;10,9;2;28,57
"230110 Aracati";4;4;6008,39;4792,35;-;-;1216,04;-;-;1502,10;1502,10;17;4,3;-;-
"230160 Assaré";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;19;3,8;2;40,00
"230190 Barbalha";42;42;323061,63;277175,98;-;-;45885,65;-;-;7691,94;7691,94;378;9,0;9;21,43
"230200 Barro";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;23;5,8;-;-
"230220 Beberibe";5;5;7524,00;6003,95;-;-;1520,05;-;-;1504,80;1504,80;15;3,0;1;20,00
"230230 Bela Cruz";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;16;5,3;-;-
"230240 Boa Viagem";17;17;25937,40;20769,23;-;-;5168,17;-;-;1525,73;1525,73;48;2,8;1;5,88
"230250 Brejo Santo";66;66;249124,16;208097,10;-;-;41027,06;-;-;3774,61;3774,61;276;4,2;3;4,55
"230260 Camocim";5;5;7546,34;6026,29;-;-;1520,05;-;-;1509,27;1509,27;20;4,0;1;20,00
"230270 Campos Sales";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;35;3,9;-;-
"230280 Canindé";14;14;22092,73;17782,41;-;-;4310,32;-;-;1578,05;1578,05;114;8,1;3;21,43
"230300 Caridade";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;10;3,3;-;-
"230310 Cariré";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"230320 Caririaçu";4;4;6112,00;4895,96;-;-;1216,04;-;-;1528,00;1528,00;18;4,5;-;-
"230330 Cariús";4;4;6184,00;4967,96;-;-;1216,04;-;-;1546,00;1546,00;32;8,0;-;-
"230340 Carnaubal";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;23;5,8;2;50,00
"230360 Catarina";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;44;8,8;-;-
"230370 Caucaia";15;15;57812,67;48254,12;-;-;9558,55;-;-;3854,18;3854,18;189;12,6;4;26,67
"230380 Cedro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;12;2,0;1;16,67
"230390 Chaval";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"230395 Chorozinho";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;34;8,5;-;-
"230410 Crateús";154;154;611557,95;511348,41;-;-;100209,54;-;-;3971,16;3971,16;1084;7,0;28;18,18
"230420 Crato";113;113;197404,55;162102,37;-;-;35302,18;-;-;1746,94;1746,94;605;5,4;27;23,89
"230426 Deputado Irapuan Pinheiro";15;15;22516,00;17955,85;-;-;4560,15;-;-;1501,07;1501,07;16;1,1;-;-
"230430 Farias Brito";8;8;12064,00;9631,92;-;-;2432,08;-;-;1508,00;1508,00;38;4,8;1;12,50
"230440 Fortaleza";656;656;5131134,15;4384537,29;-;-;746596,86;-;-;7821,85;7821,85;8773;13,4;179;27,29
"230480 Granjeiro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"230500 Guaraciaba do Norte";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;28;9,3;-;-
"230530 Ibiapina";7;7;10668,00;8539,93;-;-;2128,07;-;-;1524,00;1524,00;23;3,3;-;-
"230540 Icó";20;20;193802,00;164547,40;-;-;29254,60;-;-;9690,10;9690,10;138;6,9;8;40,00
"230550 Iguatu";27;27;42913,64;34523,48;-;-;8390,16;-;-;1589,39;1589,39;152;5,6;2;7,41
"230600 Iracema";8;8;12072,00;9639,92;-;-;2432,08;-;-;1509,00;1509,00;21;2,6;-;-
"230610 Irauçuba";5;5;7524,00;6003,95;-;-;1520,05;-;-;1504,80;1504,80;10;2,0;-;-
"230625 Itaitinga";1;1;1564,00;1259,99;-;-;304,01;-;-;1564,00;1564,00;8;8,0;1;100,00
"230630 Itapagé";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;11;2,8;-;-
"230640 Itapipoca";19;19;361404,32;311551,35;-;-;49852,97;-;-;19021,28;19021,28;231;12,2;9;47,37
"230655 Itarema";5;5;7748,00;6227,95;-;-;1520,05;-;-;1549,60;1549,60;33;6,6;1;20,00
"230670 Jaguaretama";18;18;27006,35;21534,17;-;-;5472,18;-;-;1500,35;1500,35;89;4,9;-;-
"230690 Jaguaribe";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;27;4,5;-;-
"230700 Jaguaruana";6;6;9096,00;7271,94;-;-;1824,06;-;-;1516,00;1516,00;17;2,8;-;-
"230710 Jardim";3;3;4664,00;3751,97;-;-;912,03;-;-;1554,67;1554,67;20;6,7;-;-
"230730 Juazeiro do Norte";163;163;596661,99;504688,96;-;-;91973,03;-;-;3660,50;3660,50;1374;8,4;49;30,06
"230740 Jucás";11;11;16764,00;13419,89;-;-;3344,11;-;-;1524,00;1524,00;45;4,1;2;18,18
"230750 Lavras da Mangabeira";23;23;35036,00;28043,77;-;-;6992,23;-;-;1523,30;1523,30;76;3,3;1;4,35
"230760 Limoeiro do Norte";51;51;372601,56;315429,46;-;-;57172,10;-;-;7305,91;7305,91;298;5,8;8;15,69
"230765 Maracanaú";40;40;175096,41;147278,39;-;-;27818,02;-;-;4377,41;4377,41;402;10,1;6;15,00
"230770 Maranguape";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;20;6,7;1;33,33
"230780 Marco";8;8;12248,00;9815,92;-;-;2432,08;-;-;1531,00;1531,00;31;3,9;1;12,50
"230800 Massapê";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;2;1,0;-;-
"230810 Mauriti";21;21;31788,00;25403,79;-;-;6384,21;-;-;1513,71;1513,71;70;3,3;1;4,76
"230820 Meruoca";1;1;1552,06;1244,18;-;-;307,88;-;-;1552,06;1552,06;11;11,0;-;-
"230835 Milhã";6;6;9056,00;7231,94;-;-;1824,06;-;-;1509,33;1509,33;19;3,2;-;-
"230840 Missão Velha";3;3;4620,00;3707,97;-;-;912,03;-;-;1540,00;1540,00;15;5,0;-;-
"230850 Mombaça";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;67;6,7;1;10,00
"230870 Morada Nova";14;14;21080,00;16823,86;-;-;4256,14;-;-;1505,71;1505,71;52;3,7;1;7,14
"230900 Mucambo";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;44;4,0;-;-
"230930 Nova Russas";34;34;51936,00;41599,66;-;-;10336,34;-;-;1527,53;1527,53;172;5,1;-;-
"230940 Novo Oriente";15;15;22732,00;18171,85;-;-;4560,15;-;-;1515,47;1515,47;54;3,6;1;6,67
"230950 Orós";19;19;28588,00;22811,81;-;-;5776,19;-;-;1504,63;1504,63;85;4,5;1;5,26
"230960 Pacajus";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;36;9,0;-;-
"230970 Pacatuba";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;5;1,7;-;-
"231020 Paracuru";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;22;2,2;4;40,00
"231025 Paraipaba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;11;11,0;-;-
"231030 Parambu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;1;100,00
"231050 Pedra Branca";15;15;22636,00;18075,85;-;-;4560,15;-;-;1509,07;1509,07;33;2,2;1;6,67
"231080 Pereiro";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"231090 Piquet Carneiro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"231130 Quixadá";6;6;9520,86;7696,80;-;-;1824,06;-;-;1586,81;1586,81;34;5,7;-;-
"231135 Quixelô";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;97;4,4;-;-
"231140 Quixeramobim";68;68;123309,97;100787,40;-;-;22522,57;-;-;1813,38;1813,38;331;4,9;4;5,88
"231160 Redenção";4;4;14032,00;11679,96;-;-;2352,04;-;-;3508,00;3508,00;24;6,0;-;-
"231180 Russas";21;21;32494,72;26091,16;-;-;6403,56;-;-;1547,37;1547,37;94;4,5;1;4,76
"231190 Saboeiro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"231195 Salitre";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;3;1,5;-;-
"231220 Santa Quitéria";7;7;10524,00;8395,93;-;-;2128,07;-;-;1503,43;1503,43;35;5,0;-;-
"231200 Santana do Acaraú";6;6;9208,69;7384,63;-;-;1824,06;-;-;1534,78;1534,78;30;5,0;-;-
"231240 São Gonçalo do Amarante";1;1;1573,41;1269,40;-;-;304,01;-;-;1573,41;1573,41;10;10,0;-;-
"231270 Senador Pompeu";10;10;15032,00;11991,90;-;-;3040,10;-;-;1503,20;1503,20;30;3,0;1;10,00
"231290 Sobral";351;351;3286744,71;2797872,21;-;-;488872,50;-;-;9363,95;9363,95;3887;11,1;113;32,19
"231300 Solonópole";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;16;5,3;-;-
"231310 Tabuleiro do Norte";12;12;18592,00;14943,88;-;-;3648,12;-;-;1549,33;1549,33;74;6,2;1;8,33
"231320 Tamboril";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;19;2,7;-;-
"231330 Tauá";71;71;511454,78;432742,25;-;-;78712,53;-;-;7203,59;7203,59;559;7,9;15;21,13
"231340 Tianguá";18;18;95412,55;82373,11;-;-;13039,44;-;-;5300,70;5300,70;196;10,9;1;5,56
"231350 Trairi";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;27;3,9;-;-
"231360 Ubajara";7;7;10812,00;8683,93;-;-;2128,07;-;-;1544,57;1544,57;41;5,9;-;-
"231395 Varjota";6;6;9088,00;7263,94;-;-;1824,06;-;-;1514,67;1514,67;56;9,3;-;-
"231400 Várzea Alegre";30;30;45500,06;36375,89;-;-;9124,17;-;-;1516,67;1516,67;82;2,7;2;6,67
"231410 Viçosa do Ceará";14;14;21056,39;16800,25;-;-;4256,14;-;-;1504,03;1504,03;65;4,6;-;-
"240020 Açu";23;23;35243,14;28250,91;-;-;6992,23;-;-;1532,31;1532,31;159;6,9;3;13,04
"240050 Alexandria";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;5;1,7;-;-
"240100 Apodi";40;40;60656,00;48495,60;-;-;12160,40;-;-;1516,40;1516,40;185;4,6;6;15,00
"240110 Areia Branca";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;1;0,5;-;-
"240200 Caicó";96;96;1328633,49;1132229,33;-;-;196404,16;-;-;13839,93;13839,93;813;8,5;28;29,17
"240230 Caraúbas";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"240250 Carnaubais";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"240310 Currais Novos";8;8;14377,16;11945,08;-;-;2432,08;-;-;1797,14;1797,14;69;8,6;1;12,50
"240370 Felipe Guerra";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;12;3,0;-;-
"240450 Guamaré";11;11;77700,05;65722,34;-;-;11977,71;-;-;7063,64;7063,64;66;6,0;5;45,45
"240560 Jardim de Piranhas";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;25;3,6;-;-
"240580 João Câmara";10;10;15144,00;12103,90;-;-;3040,10;-;-;1514,40;1514,40;83;8,3;2;20,00
"240710 Macaíba";10;10;15868,54;12793,61;-;-;3074,93;-;-;1586,85;1586,85;86;8,6;5;50,00
"240720 Macau";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;42;5,3;-;-
"240800 Mossoró";115;115;1262924,28;1078153,06;-;-;184771,22;-;-;10981,95;10981,95;1034;9,0;34;29,57
"240810 Natal";439;439;2531361,98;2142044,84;-;-;389317,14;-;-;5766,20;5766,20;3850;8,8;103;23,46
"240830 Nova Cruz";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;36;6,0;3;50,00
"240325 Parnamirim";60;60;297253,55;251638,39;-;-;45615,16;-;-;4954,23;4954,23;487;8,1;8;13,33
"240940 Pau dos Ferros";23;23;71928,64;59710,82;-;-;12217,82;-;-;3127,33;3127,33;99;4,3;6;26,09
"240990 Pendências";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;2;2,0;-;-
"241120 Santa Cruz";18;18;73400,00;61339,02;-;-;12060,98;-;-;4077,78;4077,78;103;5,7;4;22,22
"241150 Santo Antônio";6;6;9296,00;7471,94;-;-;1824,06;-;-;1549,33;1549,33;41;6,8;1;16,67
"241200 São Gonçalo do Amarante";5;5;60404,00;51386,35;-;-;9017,65;-;-;12080,80;12080,80;83;16,6;2;40,00
"241260 São Paulo do Potengi";9;9;14301,35;11565,26;-;-;2736,09;-;-;1589,04;1589,04;57;6,3;2;22,22
"241440 Touros";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"250200 Belém do Brejo do Cruz";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;8;2,7;-;-
"250320 Cabedelo";4;4;6060,70;4844,66;-;-;1216,04;-;-;1515,17;1515,17;6;1,5;2;50,00
"250370 Cajazeiras";104;104;218267,50;178650,06;-;-;39617,44;-;-;2098,73;2098,73;586;5,6;33;31,73
"250400 Campina Grande";155;155;723235,45;609405,19;-;-;113830,26;-;-;4666,04;4666,04;1582;10,2;56;36,13
"250750 João Pessoa";350;350;1304563,70;1090083,34;-;-;214480,36;-;-;3727,32;3727,32;2698;7,7;111;31,71
"251080 Patos";27;27;129982,19;109629,12;-;-;20353,07;-;-;4814,16;4814,16;159;5,9;8;29,63
"251130 Piancó";30;30;69177,66;56850,74;-;-;12326,92;-;-;2305,92;2305,92;181;6,0;1;3,33
"251210 Pombal";34;34;79800,00;65374,06;-;-;14425,94;-;-;2347,06;2347,06;270;7,9;10;29,41
"251370 Santa Rita";34;34;76450,58;64507,24;-;-;11943,34;-;-;2248,55;2248,55;300;8,8;3;8,82
"251390 São Bento";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;62;3,3;-;-
"251550 Serra Branca";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;5;1,7;-;-
"251600 Solânea";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;10;5,0;-;-
"251610 Soledade";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;1;50,00
"260010 Afogados da Ingazeira";55;55;82575,90;65855,35;-;-;16720,55;-;-;1501,38;1501,38;330;6,0;15;27,27
"260030 Agrestina";21;21;32450,19;26065,98;-;-;6384,21;-;-;1545,25;1545,25;92;4,4;-;-
"260040 Água Preta";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"260060 Alagoinha";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"260080 Altinho";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"260090 Amaraji";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;13;4,3;-;-
"260110 Araripina";87;87;391209,53;329404,21;-;-;61805,32;-;-;4496,66;4496,66;851;9,8;9;10,34
"260120 Arcoverde";60;60;355533,09;299804,51;-;-;55728,58;-;-;5925,55;5925,55;561;9,3;15;25,00
"260130 Barra de Guabiraba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"260140 Barreiros";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;31;10,3;-;-
"260170 Belo Jardim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"260180 Betânia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"260190 Bezerros";38;38;57085,00;45517,62;-;-;11567,38;-;-;1502,24;1502,24;49;1,3;3;7,89
"260200 Bodocó";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;59;8,4;-;-
"260210 Bom Conselho";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;56;6,2;1;11,11
"260220 Bom Jardim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;1;100,00
"260230 Bonito";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;117;10,6;-;-
"260240 Brejão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"260260 Brejo da Madre de Deus";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;22;7,3;-;-
"260280 Buíque";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;23;5,8;-;-
"260290 Cabo de Santo Agostinho";7;7;22598,07;19733,95;-;-;2864,12;-;-;3228,30;3228,30;66;9,4;-;-
"260320 Caetés";13;13;19649,44;15697,31;-;-;3952,13;-;-;1511,50;1511,50;101;7,8;-;-
"260330 Calçado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"260350 Camocim de São Félix";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;1;25,00
"260360 Camutanga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;9;9,0;-;-
"260370 Canhotinho";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;70;7,0;-;-
"260380 Capoeiras";5;5;7732,00;6211,95;-;-;1520,05;-;-;1546,40;1546,40;37;7,4;1;20,00
"260390 Carnaíba";2;2;3104,00;2495,98;-;-;608,02;-;-;1552,00;1552,00;12;6,0;-;-
"260400 Carpina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;25;6,3;-;-
"260410 Caruaru";258;258;1966834,30;1683068,43;-;-;283765,87;-;-;7623,39;7623,39;3147;12,2;70;27,13
"260430 Cedro";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;60;5,5;1;9,09
"260450 Chã Grande";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"260480 Cortês";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;38;7,6;-;-
"260500 Cupira";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"260520 Escada";11;11;16588,00;13243,89;-;-;3344,11;-;-;1508,00;1508,00;87;7,9;-;-
"260530 Exu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"260540 Feira Nova";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;71;7,9;-;-
"260570 Floresta";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;25;5,0;-;-
"260580 Frei Miguelinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"260600 Garanhuns";257;257;725215,06;602694,54;-;-;122520,52;-;-;2821,85;2821,85;1455;5,7;68;26,46
"260610 Glória do Goitá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;23;5,8;-;-
"260620 Goiana";49;49;80386,86;65010,35;-;-;15376,51;-;-;1640,55;1640,55;334;6,8;10;20,41
"260640 Gravatá";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;114;6,3;3;16,67
"260670 Ibirajuba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"260690 Iguaracy";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"260700 Inajá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"260720 Ipojuca";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;60;6,0;-;-
"260750 Itaíba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"260790 Jaboatão dos Guararapes";61;61;891784,40;765724,18;-;-;126060,22;-;-;14619,42;14619,42;575;9,4;20;32,79
"260825 Jucati";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"260830 Jupi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"260840 Jurema";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"260880 Lajedo";13;13;19940,00;15987,87;-;-;3952,13;-;-;1533,85;1533,85;113;8,7;-;-
"260890 Limoeiro";38;38;64252,63;52700,25;-;-;11552,38;-;-;1690,86;1690,86;444;11,7;16;42,11
"260915 Manari";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;38;7,6;-;-
"260940 Moreno";3;3;166608,01;144002,92;-;-;22605,09;-;-;55536,00;55536,00;96;32,0;-;-
"260960 Olinda";96;96;288853,99;240065,63;-;-;48788,36;-;-;3008,90;3008,90;586;6,1;25;26,04
"260970 Orobó";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;24;8,0;1;33,33
