 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Dez/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"330240 Macaé";87;87;215061,16;178680,67;-;-;36380,49;-;-;2471,97;2471,97;840;9,7;5;5,75
"330250 Magé";96;96;648539,43;551240,02;-;-;97299,41;-;-;6755,62;6755,62;670;7,0;30;31,25
"330280 Mendes";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"330290 Miguel Pereira";25;25;38797,62;31092,88;-;-;7704,74;-;-;1551,90;1551,90;168;6,7;8;32,00
"330310 Natividade";9;9;13524,00;10787,91;-;-;2736,09;-;-;1502,67;1502,67;34;3,8;-;-
"330320 Nilópolis";2;2;5527,23;4872,77;-;-;654,46;-;-;2763,61;2763,61;25;12,5;2;100,00
"330330 Niterói";383;383;848921,45;704065,32;-;-;144856,13;-;-;2216,51;2216,51;3744;9,8;98;25,59
"330340 Nova Friburgo";67;67;127304,38;106364,70;-;-;20939,68;-;-;1900,07;1900,07;752;11,2;18;26,87
"330350 Nova Iguaçu";34;34;123494,49;103526,68;-;-;19967,81;-;-;3632,19;3632,19;303;8,9;11;32,35
"330360 Paracambi";36;36;54289,37;43325,66;-;-;10963,71;-;-;1508,04;1508,04;152;4,2;4;11,11
"330370 Paraíba do Sul";5;5;8631,95;6976,30;-;-;1655,65;-;-;1726,39;1726,39;23;4,6;2;40,00
"330380 Paraty";5;5;8159,49;6604,61;-;-;1554,88;-;-;1631,90;1631,90;38;7,6;-;-
"330390 Petrópolis";133;133;486154,28;406298,37;-;-;79855,91;-;-;3655,30;3655,30;1082;8,1;25;18,80
"330395 Pinheiral";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;19;2,1;-;-
"330400 Piraí";43;43;65763,22;52679,18;-;-;13084,04;-;-;1529,38;1529,38;157;3,7;2;4,65
"330411 Porto Real";22;22;35910,27;28815,25;-;-;7095,02;-;-;1632,28;1632,28;85;3,9;2;9,09
"330415 Quissamã";20;20;54732,07;45777,18;-;-;8954,89;-;-;2736,60;2736,60;187;9,3;6;30,00
"330420 Resende";55;55;122258,58;101272,51;-;-;20986,07;-;-;2222,88;2222,88;460;8,4;20;36,36
"330430 Rio Bonito";75;75;449592,26;380938,55;-;-;68653,71;-;-;5994,56;5994,56;612;8,2;17;22,67
"330440 Rio Claro";9;9;13572,00;10835,91;-;-;2736,09;-;-;1508,00;1508,00;25;2,8;-;-
"330450 Rio das Flores";10;10;15954,87;12914,77;-;-;3040,10;-;-;1595,49;1595,49;148;14,8;1;10,00
"330452 Rio das Ostras";73;73;110528,26;88335,55;-;-;22192,71;-;-;1514,09;1514,09;609;8,3;11;15,07
"330455 Rio de Janeiro";1684;1684;5856565,91;4950811,17;-;-;905754,74;-;-;3477,77;3477,77;15337;9,1;491;29,16
"330460 Santa Maria Madalena";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;17;2,8;-;-
"330475 São Francisco de Itabapoana";1;1;1636,41;1332,40;-;-;304,01;-;-;1636,41;1636,41;3;3,0;-;-
"330490 São Gonçalo";422;422;1301704,78;1086808,97;-;-;214895,81;-;-;3084,61;3084,61;2652;6,3;118;27,96
"330510 São João de Meriti";1;1;7111,21;6061,40;-;-;1049,81;-;-;7111,21;7111,21;12;12,0;-;-
"330560 Silva Jardim";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;51;5,1;-;-
"330570 Sumidouro";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;21;2,3;-;-
"330580 Teresópolis";84;84;331839,39;279714,29;-;-;52125,10;-;-;3950,47;3950,47;774;9,2;14;16,67
"330600 Três Rios";27;27;101535,36;87804,26;-;-;13731,10;-;-;3760,57;3760,57;245;9,1;9;33,33
"330610 Valença";15;15;25932,24;21167,46;-;-;4764,78;-;-;1728,82;1728,82;163;10,9;3;20,00
"330620 Vassouras";22;22;235038,00;200352,25;-;-;34685,75;-;-;10683,55;10683,55;290;13,2;7;31,82
"330630 Volta Redonda";544;544;1617142,93;1362666,05;-;-;254476,88;-;-;2972,69;2972,69;4915;9,0;228;41,91
"350010 Adamantina";22;22;33660,83;26889,02;-;-;6771,81;-;-;1530,04;1530,04;128;5,8;6;27,27
"350050 Águas de Lindóia";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;6;3,0;-;-
"350130 Álvares Machado";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;37;4,6;1;12,50
"350160 Americana";39;39;66919,19;54643,83;-;-;12275,36;-;-;1715,88;1715,88;313;8,0;15;38,46
"350170 Américo Brasiliense";5;5;15594,62;12911,94;-;-;2682,68;-;-;3118,92;3118,92;43;8,6;-;-
"350190 Amparo";13;13;195999,41;167509,68;-;-;28489,73;-;-;15076,88;15076,88;117;9,0;2;15,38
"350210 Andradina";24;24;117677,02;99432,61;-;-;18244,41;-;-;4903,21;4903,21;173;7,2;7;29,17
"350220 Angatuba";6;6;9092,02;7267,96;-;-;1824,06;-;-;1515,34;1515,34;27;4,5;1;16,67
"350250 Aparecida";29;29;48837,96;39302,00;-;-;9535,96;-;-;1684,07;1684,07;214;7,4;2;6,90
"350270 Apiaí";46;46;69841,63;55814,60;-;-;14027,03;-;-;1518,30;1518,30;180;3,9;6;13,04
"350280 Araçatuba";54;54;327039,62;278074,73;-;-;48964,89;-;-;6056,29;6056,29;452;8,4;13;24,07
"350320 Araraquara";45;45;452214,35;386712,35;-;-;65502,00;-;-;10049,21;10049,21;407;9,0;15;33,33
"350330 Araras";22;22;240218,64;205463,52;-;-;34755,12;-;-;10919,03;10919,03;262;11,9;4;18,18
"350390 Arujá";10;10;15682,04;12641,95;-;-;3040,09;-;-;1568,20;1568,20;57;5,7;-;-
"350400 Assis";24;24;135551,48;115066,03;-;-;20485,45;-;-;5647,98;5647,98;163;6,8;2;8,33
"350410 Atibaia";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;14;4,7;-;-
"350420 Auriflama";11;11;16580,87;13236,76;-;-;3344,11;-;-;1507,35;1507,35;31;2,8;1;9,09
"350450 Avaré";27;27;77569,02;65135,17;-;-;12433,85;-;-;2872,93;2872,93;349;12,9;7;25,93
"350520 Bariri";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;9;2,3;-;-
"350550 Barretos";174;174;1615968,33;1374884,93;-;-;241083,40;-;-;9287,17;9287,17;852;4,9;44;25,29
"350570 Barueri";249;249;494339,41;405194,26;-;-;89145,15;-;-;1985,30;1985,30;1933;7,8;60;24,10
"350580 Bastos";8;8;12176,00;9743,92;-;-;2432,08;-;-;1522,00;1522,00;33;4,1;-;-
"350590 Batatais";24;24;81952,34;70671,04;-;-;11281,30;-;-;3414,68;3414,68;175;7,3;5;20,83
"350600 Bauru";83;83;821444,20;701957,01;-;-;119487,19;-;-;9896,92;9896,92;861;10,4;14;16,87
"350610 Bebedouro";8;8;12453,91;10021,83;-;-;2432,08;-;-;1556,74;1556,74;30;3,8;2;25,00
"350630 Bernardino de Campos";12;12;18437,26;14707,87;-;-;3729,39;-;-;1536,44;1536,44;122;10,2;1;8,33
"350635 Bertioga";15;15;23394,22;18690,88;-;-;4703,34;-;-;1559,61;1559,61;115;7,7;2;13,33
"350650 Birigui";75;75;536138,67;453239,83;-;-;82898,84;-;-;7148,52;7148,52;596;7,9;14;18,67
"350680 Bocaina";4;4;6088,00;4871,96;-;-;1216,04;-;-;1522,00;1522,00;26;6,5;-;-
"350700 Boituva";17;17;28028,85;22845,68;-;-;5183,17;-;-;1648,76;1648,76;92;5,4;1;5,88
"350740 Borborema";3;3;4553,67;3641,64;-;-;912,03;-;-;1517,89;1517,89;16;5,3;-;-
"350750 Botucatu";33;33;263162,50;224866,89;-;-;38295,61;-;-;7974,62;7974,62;266;8,1;12;36,36
"350760 Bragança Paulista";122;122;584652,21;495457,60;-;-;89194,61;-;-;4792,23;4792,23;764;6,3;18;14,75
"350790 Brotas";1;1;1549,34;1245,33;-;-;304,01;-;-;1549,34;1549,34;4;4,0;-;-
"350840 Cabreúva";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;2;1,0;-;-
"350850 Caçapava";11;11;20493,26;16806,28;-;-;3686,98;-;-;1863,02;1863,02;50;4,5;1;9,09
"350860 Cachoeira Paulista";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;45;5,6;-;-
"350870 Caconde";11;11;16572,12;13220,27;-;-;3351,85;-;-;1506,56;1506,56;58;5,3;-;-
"350880 Cafelândia";4;4;6109,95;4893,91;-;-;1216,04;-;-;1527,49;1527,49;21;5,3;-;-
"350900 Caieiras";6;6;8999,99;7175,94;-;-;1824,05;-;-;1500,00;1500,00;39;6,5;-;-
"350940 Cajuru";20;20;32633,53;26444,97;-;-;6188,56;-;-;1631,68;1631,68;166;8,3;1;5,00
"350950 Campinas";145;145;1241004,20;1062739,61;-;-;178264,59;-;-;8558,65;8558,65;1750;12,1;39;26,90
"350960 Campo Limpo Paulista";25;25;44455,80;36789,76;-;-;7666,04;-;-;1778,23;1778,23;151;6,0;-;-
"350970 Campos do Jordão";23;23;34744,52;27717,48;-;-;7027,04;-;-;1510,63;1510,63;159;6,9;2;8,70
"351000 Cândido Mota";5;5;7754,50;6234,45;-;-;1520,05;-;-;1550,90;1550,90;19;3,8;-;-
"351020 Capão Bonito";12;12;18309,61;14661,49;-;-;3648,12;-;-;1525,80;1525,80;45;3,8;1;8,33
"351040 Capivari";24;24;37621,48;30283,25;-;-;7338,23;-;-;1567,56;1567,56;95;4,0;1;4,17
"351050 Caraguatatuba";143;143;957659,15;812856,10;-;-;144803,05;-;-;6696,92;6696,92;670;4,7;11;7,69
"351060 Carapicuíba";33;33;65417,31;53256,09;-;-;12161,22;-;-;1982,34;1982,34;123;3,7;2;6,06
"351080 Casa Branca";7;7;11421,86;9289,92;-;-;2131,94;-;-;1631,69;1631,69;45;6,4;1;14,29
"351100 Castilho";18;18;27744,48;22241,34;-;-;5503,14;-;-;1541,36;1541,36;111;6,2;2;11,11
"351110 Catanduva";65;65;394628,52;335198,33;-;-;59430,19;-;-;6071,21;6071,21;388;6,0;22;33,85
"351150 Cerquilho";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;116;6,1;1;5,26
"351160 Cesário Lange";8;8;12392,36;9937,06;-;-;2455,30;-;-;1549,05;1549,05;43;5,4;1;12,50
"355720 Chavantes";13;13;19664,94;15712,81;-;-;3952,13;-;-;1512,69;1512,69;55;4,2;-;-
"351190 Clementina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"351200 Colina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"351220 Conchal";8;8;12420,23;9961,06;-;-;2459,17;-;-;1552,53;1552,53;41;5,1;2;25,00
"351280 Cosmópolis";5;5;7696,59;6164,93;-;-;1531,66;-;-;1539,32;1539,32;30;6,0;1;20,00
"351300 Cotia";81;81;136591,97;111471,81;-;-;25120,16;-;-;1686,32;1686,32;622;7,7;14;17,28
"351340 Cruzeiro";42;42;126913,90;105971,61;-;-;20942,29;-;-;3021,76;3021,76;258;6,1;7;16,67
"351350 Cubatão";43;43;227577,88;192805,06;-;-;34772,82;-;-;5292,51;5292,51;315;7,3;7;16,28
"351360 Cunha";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"351370 Descalvado";16;16;26426,59;21562,43;-;-;4864,16;-;-;1651,66;1651,66;116;7,3;-;-
"351380 Diadema";53;53;120436,63;99715,34;-;-;20721,29;-;-;2272,39;2272,39;401;7,6;13;24,53
"351390 Divinolândia";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;7;3,5;-;-
"351410 Dois Córregos";5;5;7870,84;6350,79;-;-;1520,05;-;-;1574,17;1574,17;26;5,2;-;-
"351440 Dracena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"351450 Duartina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;6;1,5;-;-
"351500 Embu das Artes";76;76;239563,65;199851,53;-;-;39712,12;-;-;3152,15;3152,15;792;10,4;15;19,74
"351510 Embu-Guaçu";28;28;42000,00;33487,72;-;-;8512,28;-;-;1500,00;1500,00;64;2,3;-;-
"351518 Espírito Santo do Pinhal";12;12;251710,44;215572,72;-;-;36137,72;-;-;20975,87;20975,87;168;14,0;4;33,33
"351550 Fernandópolis";43;43;316855,23;269701,19;-;-;47154,04;-;-;7368,73;7368,73;388;9,0;4;9,30
"351570 Ferraz de Vasconcelos";52;52;92186,71;74722,19;-;-;17464,52;-;-;1772,82;1772,82;400;7,7;22;42,31
"351600 Flórida Paulista";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"351620 Franca";52;52;485879,32;416145,67;-;-;69733,65;-;-;9343,83;9343,83;431;8,3;10;19,23
"351630 Francisco Morato";45;45;99985,39;82453,05;-;-;17532,34;-;-;2221,90;2221,90;250;5,6;13;28,89
"351640 Franco da Rocha";1;1;1792,24;1488,23;-;-;304,01;-;-;1792,24;1792,24;3;3,0;-;-
"351820 Guararapes";2;2;3147,37;2539,35;-;-;608,02;-;-;1573,68;1573,68;11;5,5;2;100,00
"351830 Guararema";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;66;3,5;1;5,26
"351840 Guaratinguetá";36;36;223308,63;188663,07;-;-;34645,56;-;-;6203,02;6203,02;342;9,5;5;13,89
"351870 Guarujá";50;50;361436,19;308492,65;-;-;52943,54;-;-;7228,72;7228,72;609;12,2;24;48,00
"351880 Guarulhos";225;225;1377652,27;1166433,09;-;-;211219,18;-;-;6122,90;6122,90;1933;8,6;72;32,00
"351900 Herculândia";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;22;3,1;-;-
"351907 Hortolândia";38;38;66309,11;53536,33;-;-;12772,78;-;-;1744,98;1744,98;147;3,9;9;23,68
"351930 Ibaté";3;3;4506,35;3594,32;-;-;912,03;-;-;1502,12;1502,12;7;2,3;-;-
"351960 Ibitinga";15;15;67936,54;57181,99;-;-;10754,55;-;-;4529,10;4529,10;72;4,8;4;26,67
"352010 Igarapava";3;3;9322,95;8130,13;-;-;1192,82;-;-;3107,65;3107,65;56;18,7;-;-
"352044 Ilha Solteira";29;29;142262,80;119810,68;-;-;22452,12;-;-;4905,61;4905,61;155;5,3;8;27,59
"352050 Indaiatuba";99;99;864571,68;739196,60;-;-;125375,08;-;-;8733,05;8733,05;1005;10,2;22;22,22
"352090 Ipaussu";11;11;16596,00;13251,89;-;-;3344,11;-;-;1508,73;1508,73;71;6,5;-;-
"352210 Itanhaém";26;26;51659,14;43627,18;-;-;8031,96;-;-;1986,89;1986,89;211;8,1;7;26,92
"352220 Itapecerica da Serra";88;88;183119,80;151142,45;-;-;31977,35;-;-;2080,91;2080,91;582;6,6;17;19,32
"352230 Itapetininga";52;52;216937,65;182545,00;-;-;34392,65;-;-;4171,88;4171,88;382;7,3;24;46,15
"352240 Itapeva";26;26;42883,31;34951,96;-;-;7931,35;-;-;1649,36;1649,36;152;5,8;11;42,31
"352250 Itapevi";48;48;96519,32;78960,19;-;-;17559,13;-;-;2010,82;2010,82;448;9,3;11;22,92
"352260 Itapira";16;16;80074,62;67940,06;-;-;12134,56;-;-;5004,66;5004,66;94;5,9;3;18,75
"352270 Itápolis";17;17;49126,20;41079,29;-;-;8046,91;-;-;2889,78;2889,78;113;6,6;2;11,76
"352280 Itaporanga";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;3;3,0;-;-
"352310 Itaquaquecetuba";73;73;116510,26;94178,78;-;-;22331,48;-;-;1596,03;1596,03;435;6,0;10;13,70
"352340 Itatiba";5;5;8618,52;7098,47;-;-;1520,05;-;-;1723,70;1723,70;26;5,2;-;-
"352390 Itu";64;64;122960,10;100487,63;-;-;22472,47;-;-;1921,25;1921,25;504;7,9;11;17,19
"352400 Itupeva";56;56;87794,84;70731,59;-;-;17063,25;-;-;1567,76;1567,76;274;4,9;7;12,50
"352410 Ituverava";35;35;74342,32;63556,34;-;-;10785,98;-;-;2124,07;2124,07;254;7,3;20;57,14
"352420 Jaborandi";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"352430 Jaboticabal";14;14;118054,27;100601,18;-;-;17453,09;-;-;8432,45;8432,45;150;10,7;5;35,71
"352440 Jacareí";68;68;500147,54;427360,92;-;-;72786,62;-;-;7355,11;7355,11;476;7,0;17;25,00
"352450 Jaci";6;6;9325,87;7494,07;-;-;1831,80;-;-;1554,31;1554,31;48;8,0;-;-
"352470 Jaguariúna";28;28;59553,19;50705,66;-;-;8847,53;-;-;2126,90;2126,90;218;7,8;6;21,43
"352480 Jales";47;47;264358,44;225583,04;-;-;38775,40;-;-;5624,65;5624,65;346;7,4;9;19,15
"352530 Jaú";46;46;392977,19;336703,22;-;-;56273,97;-;-;8542,98;8542,98;418;9,1;16;34,78
"352590 Jundiaí";141;141;552201,43;473148,61;-;-;79052,82;-;-;3916,32;3916,32;1316;9,3;45;31,91
"352600 Junqueirópolis";5;5;7588,00;6067,95;-;-;1520,05;-;-;1517,60;1517,60;15;3,0;-;-
"352640 Laranjal Paulista";26;26;309440,00;263138,94;-;-;46301,06;-;-;11901,54;11901,54;173;6,7;2;7,69
"352670 Leme";3;3;4947,36;4031,46;-;-;915,90;-;-;1649,12;1649,12;14;4,7;1;33,33
"352680 Lençóis Paulista";24;24;41167,75;33429,32;-;-;7738,43;-;-;1715,32;1715,32;194;8,1;1;4,17
"352690 Limeira";44;44;476076,87;406779,63;-;-;69297,24;-;-;10819,93;10819,93;506;11,5;10;22,73
"352710 Lins";23;23;63211,05;52470,05;-;-;10741,00;-;-;2748,31;2748,31;182;7,9;3;13,04
"352720 Lorena";55;55;204213,97;174656,77;-;-;29557,20;-;-;3712,98;3712,98;493;9,0;8;14,55
"352730 Louveira";10;10;16535,61;13453,51;-;-;3082,10;-;-;1653,56;1653,56;40;4,0;-;-
"352800 Macatuba";10;10;15037,95;11997,85;-;-;3040,10;-;-;1503,80;1503,80;25;2,5;-;-
"352850 Mairiporã";64;64;101765,03;82162,78;-;-;19602,25;-;-;1590,08;1590,08;489;7,6;8;12,50
"352900 Marília";168;168;1607226,55;1372014,03;-;-;235212,52;-;-;9566,82;9566,82;1508;9,0;27;16,07
"352930 Matão";29;29;249395,31;212699,51;-;-;36695,80;-;-;8599,84;8599,84;242;8,3;8;27,59
"352940 Mauá";63;63;460971,13;393706,69;-;-;67264,44;-;-;7317,00;7317,00;629;10,0;14;22,22
"353010 Mirandópolis";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;13;4,3;-;-
"353050 Mococa";19;19;117125,16;101249,85;-;-;15875,31;-;-;6164,48;6164,48;236;12,4;5;26,32
"353060 Mogi das Cruzes";312;312;1552711,04;1315295,16;-;-;237415,88;-;-;4976,64;4976,64;3247;10,4;66;21,15
"353070 Mogi Guaçu";26;26;71148,22;58900,90;-;-;12247,32;-;-;2736,47;2736,47;200;7,7;7;26,92
"353080 Mogi Mirim";33;33;54368,44;44250,97;-;-;10117,47;-;-;1647,53;1647,53;147;4,5;4;12,12
"353150 Monte Azul Paulista";9;9;13716,00;10979,91;-;-;2736,09;-;-;1524,00;1524,00;31;3,4;1;11,11
"353180 Monte Mor";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;2;50,00
"353190 Morro Agudo";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;12;4,0;-;-
"353200 Morungaba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"353340 Nova Odessa";12;12;18187,77;14539,66;-;-;3648,11;-;-;1515,65;1515,65;53;4,4;1;8,33
"353350 Novo Horizonte";20;20;293686,65;250800,05;-;-;42886,60;-;-;14684,33;14684,33;174;8,7;5;25,00
"353390 Olímpia";20;20;238291,64;203073,23;-;-;35218,41;-;-;11914,58;11914,58;142;7,1;1;5,00
"353430 Orlândia";5;5;8181,18;6661,13;-;-;1520,05;-;-;1636,24;1636,24;18;3,6;-;-
"353440 Osasco";218;218;1309798,76;1107465,74;-;-;202333,02;-;-;6008,25;6008,25;1535;7,0;40;18,35
"353460 Osvaldo Cruz";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;6;3,0;-;-
"353470 Ourinhos";217;217;897963,73;755257,28;-;-;142706,45;-;-;4138,08;4138,08;1384;6,4;16;7,37
"353530 Palmital";8;8;12117,95;9685,87;-;-;2432,08;-;-;1514,74;1514,74;18;2,3;1;12,50
"353550 Paraguaçu Paulista";11;11;21242,03;17882,44;-;-;3359,59;-;-;1931,09;1931,09;63;5,7;1;9,09
"353620 Pariquera-Açu";62;62;378678,80;323203,45;-;-;55475,35;-;-;6107,72;6107,72;489;7,9;19;30,65
"353630 Patrocínio Paulista";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"353710 Pedreira";26;26;40930,90;32860,23;-;-;8070,67;-;-;1574,27;1574,27;239;9,2;7;26,92
"353780 Piedade";28;28;45867,09;37032,30;-;-;8834,79;-;-;1638,11;1638,11;169;6,0;8;28,57
"353790 Pilar do Sul";10;10;15360,00;12319,90;-;-;3040,10;-;-;1536,00;1536,00;59;5,9;2;20,00
"353800 Pindamonhangaba";43;43;295387,66;251678,36;-;-;43709,30;-;-;6869,48;6869,48;334;7,8;9;20,93
"353870 Piracicaba";76;76;1160452,73;994327,61;-;-;166125,12;-;-;15269,11;15269,11;1050;13,8;25;32,89
"353880 Piraju";9;9;13935,49;11199,40;-;-;2736,09;-;-;1548,39;1548,39;55;6,1;-;-
"353930 Pirassununga";6;6;9899,51;8056,10;-;-;1843,41;-;-;1649,92;1649,92;47;7,8;-;-
"353950 Pitangueiras";22;22;33823,63;27135,41;-;-;6688,22;-;-;1537,44;1537,44;104;4,7;1;4,55
"353980 Poá";22;22;33500,83;26797,46;-;-;6703,37;-;-;1522,77;1522,77;93;4,2;2;9,09
"354020 Pontal";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"354060 Porto Feliz";52;52;94727,97;78619,84;-;-;16108,13;-;-;1821,69;1821,69;321;6,2;8;15,38
"354070 Porto Ferreira";11;11;22919,91;18950,60;-;-;3969,31;-;-;2083,63;2083,63;66;6,0;1;9,09
"354100 Praia Grande";148;148;654600,69;550425,18;-;-;104175,51;-;-;4422,98;4422,98;890;6,0;30;20,27
"354130 Presidente Epitácio";10;10;16306,02;13265,92;-;-;3040,10;-;-;1630,60;1630,60;39;3,9;1;10,00
"354140 Presidente Prudente";173;173;759613,21;649524,08;-;-;110089,13;-;-;4390,83;4390,83;1805;10,4;34;19,65
"354150 Presidente Venceslau";35;35;87479,13;72974,18;-;-;14504,95;-;-;2499,40;2499,40;183;5,2;7;20,00
"354160 Promissão";13;13;62889,87;53159,26;-;-;9730,61;-;-;4837,68;4837,68;169;13,0;2;15,38
"354220 Rancharia";26;26;210119,33;178414,24;-;-;31705,09;-;-;8081,51;8081,51;178;6,8;2;7,69
"354240 Regente Feijó";44;44;66116,18;52728,13;-;-;13388,05;-;-;1502,64;1502,64;216;4,9;1;2,27
"354260 Registro";85;85;1039310,14;889497,36;-;-;149812,78;-;-;12227,18;12227,18;869;10,2;21;24,71
"354300 Ribeirão Branco";5;5;7596,00;6075,95;-;-;1520,05;-;-;1519,20;1519,20;35;7,0;1;20,00
"354330 Ribeirão Pires";80;80;120000,00;95679,20;-;-;24320,80;-;-;1500,00;1500,00;632;7,9;7;8,75
"354340 Ribeirão Preto";105;105;1324685,17;1138703,40;-;-;185981,77;-;-;12616,05;12616,05;1375;13,1;28;26,67
"354390 Rio Claro";81;81;269682,57;227150,96;-;-;42531,61;-;-;3329,41;3329,41;389;4,8;8;9,88
"354400 Rio das Pedras";5;5;136001,50;116532,65;-;-;19468,85;-;-;27200,30;27200,30;110;22,0;-;-
"354425 Rosana";21;21;32116,56;25697,52;-;-;6419,04;-;-;1529,36;1529,36;93;4,4;3;14,29
"354500 Salesópolis";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;1;50,00
"354520 Salto";42;42;119689,76;99771,02;-;-;19918,74;-;-;2849,76;2849,76;306;7,3;10;23,81
"354580 Santa Bárbara d'Oeste";77;77;1221394,88;1045969,54;-;-;175425,34;-;-;15862,27;15862,27;1007;13,1;33;42,86
"354630 Santa Cruz das Palmeiras";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"354640 Santa Cruz do Rio Pardo";53;53;119104,64;99993,27;-;-;19111,37;-;-;2247,26;2247,26;356;6,7;-;-
"354660 Santa Fé do Sul";24;24;143022,09;121029,83;-;-;21992,26;-;-;5959,25;5959,25;154;6,4;2;8,33
"354680 Santa Isabel";2;2;3156,46;2548,44;-;-;608,02;-;-;1578,23;1578,23;11;5,5;-;-
"354750 Santa Rita do Passa Quatro";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"354760 Santa Rosa de Viterbo";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;17;5,7;1;33,33
"354770 Santo Anastácio";15;15;22548,00;17987,85;-;-;4560,15;-;-;1503,20;1503,20;87;5,8;-;-
"354780 Santo André";256;256;1138420,46;963564,54;-;-;174855,92;-;-;4446,95;4446,95;2346;9,2;50;19,53
"354850 Santos";255;255;778950,65;663989,49;-;-;114961,16;-;-;3054,71;3054,71;2493;9,8;50;19,61
"354870 São Bernardo do Campo";486;486;3331671,26;2842951,67;-;-;488719,59;-;-;6855,29;6855,29;4565;9,4;87;17,90
"354890 São Carlos";65;65;428554,73;365334,00;-;-;63220,73;-;-;6593,15;6593,15;545;8,4;10;15,38
"354910 São João da Boa Vista";23;23;132449,53;113409,28;-;-;19040,25;-;-;5758,68;5758,68;216;9,4;10;43,48
"354940 São Joaquim da Barra";4;4;67094,82;57699,58;-;-;9395,24;-;-;16773,71;16773,71;52;13,0;1;25,00
"354970 São José do Rio Pardo";10;10;101054,76;86455,42;-;-;14599,34;-;-;10105,48;10105,48;98;9,8;4;40,00
"354980 São José do Rio Preto";331;331;3847071,08;3297089,87;-;-;549981,21;-;-;11622,57;11622,57;3337;10,1;95;28,70
"354990 São José dos Campos";95;95;331368,31;281272,89;-;-;50095,42;-;-;3488,09;3488,09;647;6,8;21;22,11
"355000 São Luís do Paraitinga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"355010 São Manuel";20;20;30576,48;24465,32;-;-;6111,16;-;-;1528,82;1528,82;136;6,8;2;10,00
"355020 São Miguel Arcanjo";25;25;38023,75;30423,51;-;-;7600,24;-;-;1520,95;1520,95;140;5,6;1;4,00
